BibliographyType,ISBN,Identifier,Author,Title,Journal,Volume,Number,Month,Pages,Year,Address,Note,URL,Booktitle,Chapter,Edition,Series,Editor,Publisher,ReportType,Howpublished,Institution,Organizations,School,Annote,Abstract,Custom2,Custom3,Custom4,Custom5
7,,,"Davies, Sarah R. & Selin, Cynthia",Energy Futures: Five Dilemmas of the Practice of Anticipatory Governance,Environmental Communication,6,1,March,119--136,2012,,,http://dx.doi.org/10.1080/17524032.2011.644632,Environmental Communication,,,,,Routledge,,,,,,,"Public participation has become standard practice in both environmental communication and science and technology studies, with such engagement increasingly moving ?upstream? to the early stages of technological development. One framework for these activities is anticipatory governance, in which foresight and public and stakeholder engagement are used to reflect on?and direct?the impacts of new technology. In this essay we draw on our experience of anticipatory governance, in the shape of the ?NanoFutures? project on energy futures, to present a reflexive analysis of engagement and deliberation. We draw out five tensions of the practice of deliberation on energy technologies. Through tracing the lineages of these dilemmas, we discuss some of the implications of these tensions for the practice of civic engagement and deliberation in a set of questions for this community of practitioner-scholars. Public participation has become standard practice in both environmental communication and science and technology studies, with such engagement increasingly moving ?upstream? to the early stages of technological development. One framework for these activities is anticipatory governance, in which foresight and public and stakeholder engagement are used to reflect on?and direct?the impacts of new technology. In this essay we draw on our experience of anticipatory governance, in the shape of the ?NanoFutures? project on energy futures, to present a reflexive analysis of engagement and deliberation. We draw out five tensions of the practice of deliberation on energy technologies. Through tracing the lineages of these dilemmas, we discuss some of the implications of these tensions for the practice of civic engagement and deliberation in a set of questions for this community of practitioner-scholars.",doi: 10.1080/17524032.2011.644632,,,
7,,,"Desouza, Kevin C. & Bhagwatwar, Akshay",Citizen Apps to Solve Complex Urban Problems,Journal of Urban Technology,19,3,July,107--136,2012,,,http://dx.doi.org/10.1080/10630732.2012.673056,Journal of Urban Technology,,,,,Routledge,,,,,,,"Tackling complex urban problems requires us to examine and leverage diverse sources of information. Today, cities capture large amounts of information in real-time. Data are captured on transportation patterns, electricity and water consumption, citizen use of government services (e.g., parking meters), and even on weather events. Through open data initiatives, government agencies are making information available to citizens. In turn, citizens are building applications that exploit this information to solve local urban problems. Citizens are also building platforms where they can share information regarding government services. Information that was previously unavailable is now being used to gauge quality of services, choose services, and report illegal and unethical behaviors (e.g., requesting bribes). To the best of our knowledge, this is the first paper to examine the range of citizen applications (?citizen apps?) targeting urban issues and to address their effects on urban planning, decision-making, problem solving, and governance. We examine citizen apps that address a wide range of urban issues from those that solve public transportation challenges to those that improve the management of public utilities and services and even public safety. Tackling complex urban problems requires us to examine and leverage diverse sources of information. Today, cities capture large amounts of information in real-time. Data are captured on transportation patterns, electricity and water consumption, citizen use of government services (e.g., parking meters), and even on weather events. Through open data initiatives, government agencies are making information available to citizens. In turn, citizens are building applications that exploit this information to solve local urban problems. Citizens are also building platforms where they can share information regarding government services. Information that was previously unavailable is now being used to gauge quality of services, choose services, and report illegal and unethical behaviors (e.g., requesting bribes). To the best of our knowledge, this is the first paper to examine the range of citizen applications (?citizen apps?) targeting urban issues and to address their effects on urban planning, decision-making, problem solving, and governance. We examine citizen apps that address a wide range of urban issues from those that solve public transportation challenges to those that improve the management of public utilities and services and even public safety.",doi: 10.1080/10630732.2012.673056,,,
7,,,"Duffy, Simon",The Citizenship Theory of social justice: exploring the meaning of personalisation for social workers,Journal of Social Work Practice,24,3,September,253--267,2010,,,http://dx.doi.org/10.1080/02650533.2010.500118,Journal of Social Work Practice,,,,,Routledge,,,,,,,"Personalisation is a new term that is being used in different ways. Often it is used as a shorthand for a range of new forms of practice, or technologies. These new technologies include direct payments, self-directed support, individual budgets and person-centred planning. The values which underpin these technologies have developed from the experiences of disabled people, but these values are not well represented in theories of social justice. This paper describes a new theory, a Citizenship Theory of social justice, that is based on two fundamental moral beliefs: (a) the equal dignity of all human beings; and (b) the positive value of human diversity and difference. Developing this theory of social justice leads to an inclusive model of citizenship and an imperative to organise society so that everyone can become a citizen. Social workers could see personalisation as an externally imposed dogma, but this will lead to defensiveness, resistance and cynicism. However the profession could instead embrace the technologies of personalisation, and the Citizenship Theory that should underpin it. It is this second path that will lead to critical engagement and the practical use and improvement of the tools of personalisation. Personalisation is a new term that is being used in different ways. Often it is used as a shorthand for a range of new forms of practice, or technologies. These new technologies include direct payments, self-directed support, individual budgets and person-centred planning. The values which underpin these technologies have developed from the experiences of disabled people, but these values are not well represented in theories of social justice. This paper describes a new theory, a Citizenship Theory of social justice, that is based on two fundamental moral beliefs: (a) the equal dignity of all human beings; and (b) the positive value of human diversity and difference. Developing this theory of social justice leads to an inclusive model of citizenship and an imperative to organise society so that everyone can become a citizen. Social workers could see personalisation as an externally imposed dogma, but this will lead to defensiveness, resistance and cynicism. However the profession could instead embrace the technologies of personalisation, and the Citizenship Theory that should underpin it. It is this second path that will lead to critical engagement and the practical use and improvement of the tools of personalisation.",doi: 10.1080/02650533.2010.500118,,,
7,,,"Evans, Mark & Pratchett, Lawrence",The localism gap - the CLEAR failings of official consultation in the Murray Darling Basin,Policy Studies,34,5-6,November,541--558,2013,,,http://dx.doi.org/10.1080/01442872.2013.862448,Policy Studies,,,,,Routledge,,,,,,,"This article argues that the inability of the Commonwealth and State Governments in Australia to affect significant progress on water reform is largely a product of their inability to win the hearts and minds of rural communities; a failure to understand the importance of localism. Hitherto, the failure to bring the politics back in and integrate community voices into the process of policy development has proved the major obstacle to the achievement of a balanced social and environmental perspective in the Murray Darling Basin (MDB) and has served to reinforce traditional prejudices. This article makes four main contributions to the study of communities experiencing stress. Firstly, we present the case for deep local democratization in times of stress. Secondly, we build on a diagnostic tool ? the Can do Like to Enabled to Asked to Responded to (CLEAR) model ? to evaluate the effectiveness of the consultation process underpinning the Guide to the Murray Darling Basin Plan (MDBP) and apply it to the Forbes consultation. Thirdly and fourthly, we use the findings from this evaluation to identify principles of community engagement which provide the best possible conditions for effective social mobilization and the capabilities that are necessary to deliver effective citizen-centric policy outcomes in communities experiencing high levels of stress This article argues that the inability of the Commonwealth and State Governments in Australia to affect significant progress on water reform is largely a product of their inability to win the hearts and minds of rural communities; a failure to understand the importance of localism. Hitherto, the failure to bring the politics back in and integrate community voices into the process of policy development has proved the major obstacle to the achievement of a balanced social and environmental perspective in the Murray Darling Basin (MDB) and has served to reinforce traditional prejudices. This article makes four main contributions to the study of communities experiencing stress. Firstly, we present the case for deep local democratization in times of stress. Secondly, we build on a diagnostic tool ? the Can do Like to Enabled to Asked to Responded to (CLEAR) model ? to evaluate the effectiveness of the consultation process underpinning the Guide to the Murray Darling Basin Plan (MDBP) and apply it to the Forbes consultation. Thirdly and fourthly, we use the findings from this evaluation to identify principles of community engagement which provide the best possible conditions for effective social mobilization and the capabilities that are necessary to deliver effective citizen-centric policy outcomes in communities experiencing high levels of stress",doi: 10.1080/01442872.2013.862448,,,
7,,,"Grainger Clemson, Hannah",Trailfinders--curating an interactive city promenade experience with mobile phones,Digital Creativity,25,4,October,330--342,2014,,,http://dx.doi.org/10.1080/14626268.2014.904362,Digital Creativity,,,,,Routledge,,,,,,,"AbstractWith a growing number of embedded digital experiences in arts and heritage settings, creating a broad global field, this article focuses on the use of mobile phones in the engagement of humans with the cultural heritage of public spaces, specifically those that require a promenade from one outdoor space to another. This article discusses findings from a recent promenade initiative, commissioned for a UK arts festival, along with a review of literature, to critically engage with growing evidence of the diverse ways in which technology is integrated at direct user level. Concepts of ?hybrid spaces? and ?user agency? are discussed, along with the ?performativity? of spaces. Central to the discussion is the function of narrative in engaging the participant to construct new perspectives, which are facilitated by the mediating role of personal media devices between subject, narrative, space and community. AbstractWith a growing number of embedded digital experiences in arts and heritage settings, creating a broad global field, this article focuses on the use of mobile phones in the engagement of humans with the cultural heritage of public spaces, specifically those that require a promenade from one outdoor space to another. This article discusses findings from a recent promenade initiative, commissioned for a UK arts festival, along with a review of literature, to critically engage with growing evidence of the diverse ways in which technology is integrated at direct user level. Concepts of ?hybrid spaces? and ?user agency? are discussed, along with the ?performativity? of spaces. Central to the discussion is the function of narrative in engaging the participant to construct new perspectives, which are facilitated by the mediating role of personal media devices between subject, narrative, space and community.",doi: 10.1080/14626268.2014.904362,,,
7,,,"Hale, Richard & Saville, Martin",Nurturing the H in HR: using action learning to build organisation development capability in the UK Civil Service,Action Learning: Research and Practice,11,3,September,333--351,2014,,,http://dx.doi.org/10.1080/14767333.2014.965021,Action Learning: Research and Practice,,,,,Routledge,,,,,,,"In the UK, the Civil Service Reform Plan is being implemented with urgency. This requires Civil Service departments and agencies to reform their structures and ways of working in order to deliver effective services in a climate of economic austerity and rapid social and technological change. Historically, Human Resource (HR) professionals have provided services based on the HR Business Partner model which has meant a focus on strategic and operational HR services. As part of these changes, HR managers and other professionals are now required to develop their capabilities in providing Organisation Development (OD) advice to their internal clients. In order to make this happen, the Civil Service's expert OD and Design Service launched an OD Capability Building programme and engaged OD specialists Mayvin to deliver it. The programme incorporates the postgraduate level-accredited Action Learning Question method developed by Dr Richard Hale called, in this context, OD Questions (ODQs). Participants on the OD Capability Building programme are required to complete an ODQ over a five- to six-month period. This entails scoping an OD challenge with key stakeholders, conducting some research and making recommendations for change or implementing such change. The participants work in ?action learning sets? and support each other with their problem solving and learning. A final report is written up by each participant leading to the award of postgraduate-level credits. Examples of ODQ areas include: How can I support a newly appointed Director General to align his team to address their challenges at a time of rapid change? How can I help my client department to improve employee engagement? How can I develop my own capability in working as a business partner and adding value alongside my client? In the UK, the Civil Service Reform Plan is being implemented with urgency. This requires Civil Service departments and agencies to reform their structures and ways of working in order to deliver effective services in a climate of economic austerity and rapid social and technological change. Historically, Human Resource (HR) professionals have provided services based on the HR Business Partner model which has meant a focus on strategic and operational HR services. As part of these changes, HR managers and other professionals are now required to develop their capabilities in providing Organisation Development (OD) advice to their internal clients. In order to make this happen, the Civil Service's expert OD and Design Service launched an OD Capability Building programme and engaged OD specialists Mayvin to deliver it. The programme incorporates the postgraduate level-accredited Action Learning Question method developed by Dr Richard Hale called, in this context, OD Questions (ODQs). Participants on the OD Capability Building programme are required to complete an ODQ over a five- to six-month period. This entails scoping an OD challenge with key stakeholders, conducting some research and making recommendations for change or implementing such change. The participants work in ?action learning sets? and support each other with their problem solving and learning. A final report is written up by each participant leading to the award of postgraduate-level credits. Examples of ODQ areas include: How can I support a newly appointed Director General to align his team to address their challenges at a time of rapid change? How can I help my client department to improve employee engagement? How can I develop my own capability in working as a business partner and adding value alongside my client?",doi: 10.1080/14767333.2014.965021,,,
7,,,"Heikkila, Eric J.",Environmentalism with Chinese Characteristics? Urban River Revitalization in Foshan,Planning Theory & Practice,12,1,March,33--55,2011,,,http://dx.doi.org/10.1080/14649357.2011.549747,Planning Theory & Practice,,,,,Routledge,,,,,,,"Human settlements have long been located on rivers, and the relationship of the place to the river functions as a deep reflection of its historical, cultural, and socio-economic traditions. This paper explores urban river revitalization in contemporary China, focusing particularly on ongoing efforts to clean up Foshan's polluted Fenjiang River. The research shows that the traditional cultural status of the waterway, which is known as the ?Mother River? of Foshan, plays a paradoxically pivotal role in the project to modernize it. Interacting in complex ways with domestic and international political concerns, and popular media and internet technologies, the cultural status of the river has helped to determine both the type of environmental movement that has emerged in its defence, and the community of interests that serves as a proxy for civil society in that movement. Ultimately, this paper argues that the unique configuration of institutions and actors engaged in the Fenjiang River restoration project are emblematic of a new type of ?environmentalism with Chinese characteristics.? Human settlements have long been located on rivers, and the relationship of the place to the river functions as a deep reflection of its historical, cultural, and socio-economic traditions. This paper explores urban river revitalization in contemporary China, focusing particularly on ongoing efforts to clean up Foshan's polluted Fenjiang River. The research shows that the traditional cultural status of the waterway, which is known as the ?Mother River? of Foshan, plays a paradoxically pivotal role in the project to modernize it. Interacting in complex ways with domestic and international political concerns, and popular media and internet technologies, the cultural status of the river has helped to determine both the type of environmental movement that has emerged in its defence, and the community of interests that serves as a proxy for civil society in that movement. Ultimately, this paper argues that the unique configuration of institutions and actors engaged in the Fenjiang River restoration project are emblematic of a new type of ?environmentalism with Chinese characteristics.?",doi: 10.1080/14649357.2011.549747,,,
7,,,"Hossain, Liaquat; Khalili, Sanaz & Uddin, Shahadat",Inter-Organizational Coordination Dynamics during Crisis,Journal of Decision Systems,20,4,January,383--396,2011,,,http://www.tandfonline.com/doi/abs/10.3166/JDS.20.383-396,Journal of Decision Systems,,,,,Taylor & Francis,,,,,,,"This paper addresses decision making process for emerging coordination in interorganizational collaborations during disasters. Lack of resources, decision making process, and poor communication are recurring problems for organizational performance in disaster operations. The aim of this study is to explore decision making during crisis through social networks. We hypothesize that the structural positions of organizations within interorganizational collaboration network have implications on the potential to coordinate leading to improved decision making in uncertain environments. To measure the structural positions of nodes, we consider three network attributes: ego-betweenness, degree centrality, and tie strength. A single qualitative survey question is used to measure coordination preparedness. We noticed that all three structural attributes have positive associations with coordination preparedness. This paper addresses decision making process for emerging coordination in interorganizational collaborations during disasters. Lack of resources, decision making process, and poor communication are recurring problems for organizational performance in disaster operations. The aim of this study is to explore decision making during crisis through social networks. We hypothesize that the structural positions of organizations within interorganizational collaboration network have implications on the potential to coordinate leading to improved decision making in uncertain environments. To measure the structural positions of nodes, we consider three network attributes: ego-betweenness, degree centrality, and tie strength. A single qualitative survey question is used to measure coordination preparedness. We noticed that all three structural attributes have positive associations with coordination preparedness.",doi: 10.3166/JDS.20.383-396,,,
7,,,"Johnson, Bonnie J. & Halegoua, Germaine R.",Can Social Media Save a Neighborhood Organization?,Planning Practice & Research,30,3,May,248--269,2015,,,http://dx.doi.org/10.1080/02697459.2015.1051319,Planning Practice & Research,,,,,Routledge,,,,,,,"Positive discourse around social media and civic engagement inspired a neighborhood association with few members and resources to use these services. They hoped to revive the neighborhood association and attract new and younger members. They received five Facebook ?likes? and three Twitter followers out of 550 households. Survey results revealed a mismatch between perceptions of ?neighborly? and social media ties and expectations for neighborhood communication. However, residents most interested in the neighborhood association were those who chose social media for neighborhood outreach, not those choosing email or postal mail. Ultimately, using multiple communication methods is ideal, but targeting residents via social media might be a starting point for planners and resource poor organizations. Positive discourse around social media and civic engagement inspired a neighborhood association with few members and resources to use these services. They hoped to revive the neighborhood association and attract new and younger members. They received five Facebook ?likes? and three Twitter followers out of 550 households. Survey results revealed a mismatch between perceptions of ?neighborly? and social media ties and expectations for neighborhood communication. However, residents most interested in the neighborhood association were those who chose social media for neighborhood outreach, not those choosing email or postal mail. Ultimately, using multiple communication methods is ideal, but targeting residents via social media might be a starting point for planners and resource poor organizations.",doi: 10.1080/02697459.2015.1051319,,,
7,,,"Kivits, Robbert A",Three component stakeholder analysis,International Journal of Multiple Research Approaches,5,3,December,318--333,2011,,,http://dx.doi.org/10.5172/mra.2011.5.3.318,International Journal of Multiple Research Approaches,,,,,Routledge,,,,,,,"AbstractBoth public and private organizations are increasingly employing stakeholder engagement as an important strategy for improving external stakeholder relations. Incorporating stakeholders? opinions is valuable for improving decision-making processes and project implementation [Deelstra, Nooteboom, Kohlmann, van den Berg,  Reed et al. (2009) Who?s in and why? A typology of stakeholder analysis methods for natural resource management. Journal of Environmental Management, 90(5), 1933?1949], has been insufficiently explored. At present, there is no integrated stakeholder analysis method that investigates the stakeholder sufficiently, i.e., from multiple space?time subjectivities, rather then from a single space?time representation. To arrive at an integrated stakeholder analysis methodology, Reed et al. (2009) have suggested investigating the potential for combining existing methods to derive more useful results. This article will therefore offer a new integrated framework, covering all components; salience, frames of reference and networks. AbstractBoth public and private organizations are increasingly employing stakeholder engagement as an important strategy for improving external stakeholder relations. Incorporating stakeholders? opinions is valuable for improving decision-making processes and project implementation [Deelstra, Nooteboom, Kohlmann, van den Berg,  Reed et al. (2009) Who?s in and why? A typology of stakeholder analysis methods for natural resource management. Journal of Environmental Management, 90(5), 1933?1949], has been insufficiently explored. At present, there is no integrated stakeholder analysis method that investigates the stakeholder sufficiently, i.e., from multiple space?time subjectivities, rather then from a single space?time representation. To arrive at an integrated stakeholder analysis methodology, Reed et al. (2009) have suggested investigating the potential for combining existing methods to derive more useful results. This article will therefore offer a new integrated framework, covering all components; salience, frames of reference and networks.",doi: 10.5172/mra.2011.5.3.318,,,
7,,,"Kotilainen, Sirkku & Rantala, Leena",FROM SEEKERS TO ACTIVISTS,"Information, Communication & Society",12,5,August,658--677,2009,,,http://dx.doi.org/10.1080/13691180802345865,"Information, Communication & Society",,,,,Routledge,,,,,,,"Media culture is a firm part of youth cultures today. Media can also be seen as one empowering technology in the information society alongside traditional school and government. What kind of civic identities are young people constructing in contemporary media culture? This article discusses media-saturated youth and audience agency, drawing on Dahlgren's ideas of civic culture. Relying on empirical data from two case studies in Finland, we will introduce a typology of civic identities, which the young construct as members of the public in relation to media. Our first case study is a youth civic website called Vaikuttamo.net and the second is the Youth Voice Editorial Board, which consists of a group of young people producing news for mainstream media. Our research supports various earlier observations that young people are firmly engaged, though to a lesser extent, in the formal political realm. We particularly want to emphasize the role of the local media and the expressive potential of young people. The media should be noted as a public forum where cultural and political modes of expression and participation can be mixed ? not only in global online media, but also in more traditional local media such as television and newspaper. The research shows that young people are also willing to enter generational public discussions about civic issues instead of keeping to their own forums of media publicity. Media culture is a firm part of youth cultures today. Media can also be seen as one empowering technology in the information society alongside traditional school and government. What kind of civic identities are young people constructing in contemporary media culture? This article discusses media-saturated youth and audience agency, drawing on Dahlgren's ideas of civic culture. Relying on empirical data from two case studies in Finland, we will introduce a typology of civic identities, which the young construct as members of the public in relation to media. Our first case study is a youth civic website called Vaikuttamo.net and the second is the Youth Voice Editorial Board, which consists of a group of young people producing news for mainstream media. Our research supports various earlier observations that young people are firmly engaged, though to a lesser extent, in the formal political realm. We particularly want to emphasize the role of the local media and the expressive potential of young people. The media should be noted as a public forum where cultural and political modes of expression and participation can be mixed ? not only in global online media, but also in more traditional local media such as television and newspaper. The research shows that young people are also willing to enter generational public discussions about civic issues instead of keeping to their own forums of media publicity.",doi: 10.1080/13691180802345865,,,
7,,,"Ksiazek, Thomas B.; Peer, Limor & Zivic, Andrew",Discussing the News,Digital Journalism,3,6,November,850--870,2015,,,http://dx.doi.org/10.1080/21670811.2014.972079,Digital Journalism,,,,,Routledge,,,,,,,"The provision of online news provides unique opportunities for users to interact with content and with other users. One of the more common forms of interactivity involves commenting on news stories. These interactive features are often heralded for enabling virtual public discussion of current events. Yet there exists a widespread belief that these spaces fail to meet that lofty goal, instead exhibiting hostile and vitriolic discourse, which undermines the deliberative potential of online interaction. At the same time, there is a lack of consensus among researchers regarding the proper conceptualization of hostility, and its more desirable counterpart, civility. This article aims to integrate normative and contextual conceptual definitions of hostility and civility in online interactions with the news. Building on these, we develop operational definitions of the two concepts and analyze the presence of hostile and civil discussion in user comments posted to YouTube news videos. Further, we explore the possibility that the content and source of those news videos, as well as popularity and engagement metrics, may explain the degree of hostility and civility in comments. The provision of online news provides unique opportunities for users to interact with content and with other users. One of the more common forms of interactivity involves commenting on news stories. These interactive features are often heralded for enabling virtual public discussion of current events. Yet there exists a widespread belief that these spaces fail to meet that lofty goal, instead exhibiting hostile and vitriolic discourse, which undermines the deliberative potential of online interaction. At the same time, there is a lack of consensus among researchers regarding the proper conceptualization of hostility, and its more desirable counterpart, civility. This article aims to integrate normative and contextual conceptual definitions of hostility and civility in online interactions with the news. Building on these, we develop operational definitions of the two concepts and analyze the presence of hostile and civil discussion in user comments posted to YouTube news videos. Further, we explore the possibility that the content and source of those news videos, as well as popularity and engagement metrics, may explain the degree of hostility and civility in comments.",doi: 10.1080/21670811.2014.972079,,,
7,,,"Lenzner, Ben","The emergence of Occupy Wall Street and digital video practices: Tim Pool, live streaming and experimentations in citizen journalism",Studies in Documentary Film,8,3,September,251--266,2014,,,http://dx.doi.org/10.1080/17503280.2014.961634,Studies in Documentary Film,,,,,Routledge,,,,,,,"The relationship between digital video technologies, practitioners and the possibility spaces in which nascent digital video practices assemble relies on the dynamic engagement between technological possibilities and creative practices. This paper examines the relationship between practitioners, technology and technological infrastructure within documentary media practices that emerged in and around the Occupy Wall Street movement.In locales with well-connected infrastructure, the collaboration between hardware, software and global communications networks, often allows for makers of digital video to rapidly upload footage to real-time online platforms. Although quick uploading capacity appears to offer a relative ease of documentation, the immediacy of publication can be at once liberating and exceedingly complex in both the ethical and creative quandaries that may arise, for example, from the live streaming of political protests. How might relationships between live streaming and documentary methods of video production offer the practitioner and the audience a clearer sense of how documentary may or may not be evolving as a constantly changing, experimental and creative form of storytelling? This paper will examine the intricacies and ethics of these evolving relationships through an examination of the evolution of Tim Pool's live streaming practice that came to prominence during the Occupy Wall Street movement. The relationship between digital video technologies, practitioners and the possibility spaces in which nascent digital video practices assemble relies on the dynamic engagement between technological possibilities and creative practices. This paper examines the relationship between practitioners, technology and technological infrastructure within documentary media practices that emerged in and around the Occupy Wall Street movement.In locales with well-connected infrastructure, the collaboration between hardware, software and global communications networks, often allows for makers of digital video to rapidly upload footage to real-time online platforms. Although quick uploading capacity appears to offer a relative ease of documentation, the immediacy of publication can be at once liberating and exceedingly complex in both the ethical and creative quandaries that may arise, for example, from the live streaming of political protests. How might relationships between live streaming and documentary methods of video production offer the practitioner and the audience a clearer sense of how documentary may or may not be evolving as a constantly changing, experimental and creative form of storytelling? This paper will examine the intricacies and ethics of these evolving relationships through an examination of the evolution of Tim Pool's live streaming practice that came to prominence during the Occupy Wall Street movement.",doi: 10.1080/17503280.2014.961634,,,
7,,,"Levental, Simcha",A New Geospatial Services Framework: How Disaster Preparedness Efforts Should Integrate Neogeography,Journal of Map & Geography Libraries,8,2,May,134--162,2012,,,http://dx.doi.org/10.1080/15420353.2012.670084,Journal of Map & Geography Libraries,,,,,Routledge,,,,,,,"Geospatial technologies can be used in many intervention stages, from adaptation to disaster relief, and also in disaster response situations. These technological tools have been shown to have a transformative power on the quality and efficacy of response efforts. This paper focuses on the risk reduction phase. This phase is a continuous endeavor aimed at increasing resilience. For example, in the aftermath of the 2010 Haiti earthquake, groups of remotely stationed volunteers remapped Haiti using satellite imagery. Forces on the ground used this imagery to print maps using OpenStreetMap (OSM). Using cell-phone text messages, Short Message Service (SMS) response forces were able to locate and rescue citizens. The Ushahidi platform and OSM created a new paradigm for disaster response in which residents take the lead in operations. Unfortunately, this was able to happen only after the disaster hit. The following paper suggests a roadmap for the integration of crowd-sourcing tools and geospatial collaboration for the disaster preparedness phase. This multitiered proposal connects proper planning processes that engage the community, reduce risk, and ultimately provide for a more resilient community. The paper also aims to take the new disaster response paradigm and use it in the urban planning process. Rather than being a separate process, the disaster preparedness phase should enhance and strengthen communities, resulting in their becoming stronger and more resilient. Geospatial technologies can be used in many intervention stages, from adaptation to disaster relief, and also in disaster response situations. These technological tools have been shown to have a transformative power on the quality and efficacy of response efforts. This paper focuses on the risk reduction phase. This phase is a continuous endeavor aimed at increasing resilience. For example, in the aftermath of the 2010 Haiti earthquake, groups of remotely stationed volunteers remapped Haiti using satellite imagery. Forces on the ground used this imagery to print maps using OpenStreetMap (OSM). Using cell-phone text messages, Short Message Service (SMS) response forces were able to locate and rescue citizens. The Ushahidi platform and OSM created a new paradigm for disaster response in which residents take the lead in operations. Unfortunately, this was able to happen only after the disaster hit. The following paper suggests a roadmap for the integration of crowd-sourcing tools and geospatial collaboration for the disaster preparedness phase. This multitiered proposal connects proper planning processes that engage the community, reduce risk, and ultimately provide for a more resilient community. The paper also aims to take the new disaster response paradigm and use it in the urban planning process. Rather than being a separate process, the disaster preparedness phase should enhance and strengthen communities, resulting in their becoming stronger and more resilient.",doi: 10.1080/15420353.2012.670084,,,
7,,,"Lievrouw, Leah A.",Social Media and the Production of Knowledge: A Return to Little Science?,Social Epistemology,24,3,July,219--237,2010,,,http://dx.doi.org/10.1080/02691728.2010.499177,Social Epistemology,,,,,Routledge,,,,,,,"In the classic study Little science, big science (New York: Columbia University Press, 1963), Derek Price traces the historical shift from what he calls little science?exemplified by early?modern ?invisible colleges? of scientific amateurs and enthusiasts engaged in small?scale, informal interactions and personal correspondence?to 20th?century big science, dominated by professional scientists and wealthy institutions, where scientific information (primarily in print form and its analogues) was mass?produced, marketed and circulated on a global scale. This article considers whether the growing use of more participatory, interactive ?Web 2.0? technologies and social media in science today (e.g. wikis, blogs, tagging and bookmarking, conferencing, etc.) may signal a revival of little science modes of communication that contrast with big science conventions that continue to dominate research policy, scientific institutions, and the publishing industry. A brief historical review of responses to the scientific ?information explosion? since the early 1900s is presented, with a particular focus on the idealization of large?scale, automated information systems and the privileging of formal (document?producing) over informal (interpersonal) modes of scientific communication. Alternative frameworks for scientific communication that incorporate both documents and interaction are used to examine contemporary examples of so?called Science 2.0 and citizen science projects to determine whether such projects indicate the emergence of new modes of communication in science that bridge the immediacy and involvement of invisible colleges and the rigor of peer?reviewed publishing. The implications for traditional documentary forms such as the journal article are also discussed. In the classic study Little science, big science (New York: Columbia University Press, 1963), Derek Price traces the historical shift from what he calls little science?exemplified by early?modern ?invisible colleges? of scientific amateurs and enthusiasts engaged in small?scale, informal interactions and personal correspondence?to 20th?century big science, dominated by professional scientists and wealthy institutions, where scientific information (primarily in print form and its analogues) was mass?produced, marketed and circulated on a global scale. This article considers whether the growing use of more participatory, interactive ?Web 2.0? technologies and social media in science today (e.g. wikis, blogs, tagging and bookmarking, conferencing, etc.) may signal a revival of little science modes of communication that contrast with big science conventions that continue to dominate research policy, scientific institutions, and the publishing industry. A brief historical review of responses to the scientific ?information explosion? since the early 1900s is presented, with a particular focus on the idealization of large?scale, automated information systems and the privileging of formal (document?producing) over informal (interpersonal) modes of scientific communication. Alternative frameworks for scientific communication that incorporate both documents and interaction are used to examine contemporary examples of so?called Science 2.0 and citizen science projects to determine whether such projects indicate the emergence of new modes of communication in science that bridge the immediacy and involvement of invisible colleges and the rigor of peer?reviewed publishing. The implications for traditional documentary forms such as the journal article are also discussed.",doi: 10.1080/02691728.2010.499177,,,
7,,,"Marchionni, Doreen",CONVERSATIONAL JOURNALISM IN PRACTICE,Digital Journalism,1,2,June,252--269,2013,,,http://dx.doi.org/10.1080/21670811.2012.748513,Digital Journalism,,,,,Routledge,,,,,,,"This case study builds on recent experimental research that sought to measure journalism-as-a-conversation, or co-created news between citizens and journalists, by overlaying it on The Seattle Times? 2010 Pulitzer Prize-winning coverage of the slayings of four sheriff?s deputies. Pulitzer jurors singled out that coverage for its smart use of Web tools to enhance audience engagement and the paper?s overall online presence without sacrificing accuracy. Findings suggest the growing power of such tools in breaking news and beyond, but also the need for less common but perhaps more humanizing efforts, including short, personalized videos of journalists stepping from behind the veil of objectivity to discuss how they do what they do. This case study builds on recent experimental research that sought to measure journalism-as-a-conversation, or co-created news between citizens and journalists, by overlaying it on The Seattle Times? 2010 Pulitzer Prize-winning coverage of the slayings of four sheriff?s deputies. Pulitzer jurors singled out that coverage for its smart use of Web tools to enhance audience engagement and the paper?s overall online presence without sacrificing accuracy. Findings suggest the growing power of such tools in breaking news and beyond, but also the need for less common but perhaps more humanizing efforts, including short, personalized videos of journalists stepping from behind the veil of objectivity to discuss how they do what they do.",doi: 10.1080/21670811.2012.748513,,,
