BibliographyType,ISBN,Identifier,Author,Title,Journal,Volume,Number,Month,Pages,Year,Address,Note,URL,Booktitle,Chapter,Edition,Series,Editor,Publisher,ReportType,Howpublished,Institution,Organizations,School,Annote,Abstract,Custom2,Custom3,Custom4,Custom5
7,,,"Case, Robert & Caragata, Lea","The Emergence of a New Social Movement: Social Networks and Collective Action on Water Issues in Guelph, Ontario",Community Development,40,3,August,247--261,2009,,,http://dx.doi.org/10.1080/15575330903091738,Community Development,,,,,Routledge,,,,,,,"For new social movement theorists, changes in Western capitalist societies brought about by the transition from an industrial to a post-industrial era are fundamental to understanding the formation, structure, and operation of new social movements. Using observational and interview data from a 2008 World Water Day rally, this article draws on and examines theoretical contributions of New Social Movement theorists Alain Touraine, Alberto Melucci, and Claus Offe to inform an exploration and analysis of growing collective action on water issues in Guelph, Ontario. The authors argue that growing citizen engagement in water issues in Guelph and area, operating primarily through loosely organized informal social networks, represents growing collective action that constitutes a vibrant New Social Movement. So conceptualized, the authors discuss implications for theoretical understandings of citizen mobilization in general and for the strengthening of collective action on water itself. For new social movement theorists, changes in Western capitalist societies brought about by the transition from an industrial to a post-industrial era are fundamental to understanding the formation, structure, and operation of new social movements. Using observational and interview data from a 2008 World Water Day rally, this article draws on and examines theoretical contributions of New Social Movement theorists Alain Touraine, Alberto Melucci, and Claus Offe to inform an exploration and analysis of growing collective action on water issues in Guelph, Ontario. The authors argue that growing citizen engagement in water issues in Guelph and area, operating primarily through loosely organized informal social networks, represents growing collective action that constitutes a vibrant New Social Movement. So conceptualized, the authors discuss implications for theoretical understandings of citizen mobilization in general and for the strengthening of collective action on water itself.",doi: 10.1080/15575330903091738,,,
7,,,"Chataway, Teresa",Cosmopolitical Citizenship,Griffith Law Review,19,3,January,375--402,2010,,,http://dx.doi.org/10.1080/10383441.2010.10854682,Griffith Law Review,,,,,Routledge,,,,,,,"National citizenship is challenged by two contrasting claims: a state?s exclusivity in determining the conditions for inclusion of its own citizens, and the universal inclusiveness of everyone within and beyond national boundaries. Globalisation has increased the demand for human rights, the recognition of identity and culture, and social justice. Today, however, many persons cannot meet the conditions prescribed by national citizenship. This article considers an alternative model: cosmopolitical citizenship, which is based on Kant?s jus cosmopoliticum. This third level of law allows all world citizens to exercise their rights and duties in multiple sites of political and legal responsibility. The article has five sections. First, Kant?s cosmopolitical conception is defined. Relevant interpretations by Derrida, Bobbio and Beck expand on this definition. The subsequent analysis engages with recent writings by Benhabib, Balibar and Isin, and within that theoretical context considers the European Union?s dual citizenship, regarded as a precursor of the cosmopolitical, but contested by Bigo. Notwithstanding, these authors are experimenting with cosmopolitical citizenship. Fourth, influences of Web 2.0 technologies on citizenship are discussed. Fifth, a synthesis of the conceptual and substantive developments in the citizenship debate reveals an increasing acceptance of the cosmopolitical principle, and its capacity to render citizenship more fluid and responsive as seen through the eyes of others. National citizenship is challenged by two contrasting claims: a state?s exclusivity in determining the conditions for inclusion of its own citizens, and the universal inclusiveness of everyone within and beyond national boundaries. Globalisation has increased the demand for human rights, the recognition of identity and culture, and social justice. Today, however, many persons cannot meet the conditions prescribed by national citizenship. This article considers an alternative model: cosmopolitical citizenship, which is based on Kant?s jus cosmopoliticum. This third level of law allows all world citizens to exercise their rights and duties in multiple sites of political and legal responsibility. The article has five sections. First, Kant?s cosmopolitical conception is defined. Relevant interpretations by Derrida, Bobbio and Beck expand on this definition. The subsequent analysis engages with recent writings by Benhabib, Balibar and Isin, and within that theoretical context considers the European Union?s dual citizenship, regarded as a precursor of the cosmopolitical, but contested by Bigo. Notwithstanding, these authors are experimenting with cosmopolitical citizenship. Fourth, influences of Web 2.0 technologies on citizenship are discussed. Fifth, a synthesis of the conceptual and substantive developments in the citizenship debate reveals an increasing acceptance of the cosmopolitical principle, and its capacity to render citizenship more fluid and responsive as seen through the eyes of others.",doi: 10.1080/10383441.2010.10854682,,,
7,,,"Chen, Nien-Tsu Nancy; Ognyanova, Katherine; Zhang, Chi; Wang, Cynthia; Ball-Rokeach, Sandra J. & Parks, Michael",Causing Ripples in Local Power Relations,Journalism Studies,,,September,1--22,2015,,,http://dx.doi.org/10.1080/1461670X.2015.1078738,Journalism Studies,,,,,Routledge,,,,,,,"Hyperlocal news operations have been considered a promising alternative to the shrinking legacy media for sustaining civic discourse and engagement in local communities. However, these operations? meso-level influence on civic engagement has not been widely investigated. Building upon the Media System Dependency theory, this article proposed an analytical framework for assessing such influence. This framework was applied to an ethnically diverse city as a case study, and 15 interviews with city officials and legacy media reporters helped elucidate the ways in which organizational actors might respond to the entry of a non-commercial, participatory local news website. The implications of these organizational responses for shifting the power?dependency relation between the local media and political systems were discussed, and the findings pointed to both promises and barriers in materializing the democratic potential of hyperlocal news websites while calling for more research across different community contexts. Hyperlocal news operations have been considered a promising alternative to the shrinking legacy media for sustaining civic discourse and engagement in local communities. However, these operations? meso-level influence on civic engagement has not been widely investigated. Building upon the Media System Dependency theory, this article proposed an analytical framework for assessing such influence. This framework was applied to an ethnically diverse city as a case study, and 15 interviews with city officials and legacy media reporters helped elucidate the ways in which organizational actors might respond to the entry of a non-commercial, participatory local news website. The implications of these organizational responses for shifting the power?dependency relation between the local media and political systems were discussed, and the findings pointed to both promises and barriers in materializing the democratic potential of hyperlocal news websites while calling for more research across different community contexts.",doi: 10.1080/1461670X.2015.1078738,,,
7,,,"Chowdhary, Hemant & Singh, Vijay P.",On Watershed Management,Journal of Crop Improvement,23,2,March,158--173,2009,,,http://dx.doi.org/10.1080/15427520802646083,Journal of Crop Improvement,,,,,Taylor & Francis,,,,,,,"Significant developments have occurred in India in the past three to four decades with respect to the state of natural resources and human population, as part of various watershed programs. Much experience has been gained by governmental and non-governmental institutions and by the stakeholders engaged in these endeavors. Although there are many success stories that credit these interventions, much more effort is required to bring the benefits to all regions and remote areas of the country. There have been many management practices and intervention strategies that have evolved from this long learning process, but more pointed research in this regard is required for developing newer technological methods suited for specific situations. Greater research is needed for identifying better institutional strategies applicable to watershed management in different socio-economic conditions and in different physiographic regions of the country. One of the major impediments to the success of most watershed programs is the lack of coordination among the many governmental institutions mandated to run these developmental plans. A sizable amount of about Rs. 1,600 crores is invested annually in improving the conditions of watersheds around the country. Watershed programs can become much more efficient and cost-effective if the roles and responsibilities of all the partners and stakeholders are clearly defined and followed up for ensuring stricter accountability. A countrywide comprehensive and integrated watershed management information system that utilizes the state-of-the-art GIS, database, and web technologies will further consolidate achievements and improve accountability and efficiency of watershed management programs. This paper draws a few comparisons with watershed programs in the United States and offers suggestions for improving the effectiveness and sustainability of these programs. Significant developments have occurred in India in the past three to four decades with respect to the state of natural resources and human population, as part of various watershed programs. Much experience has been gained by governmental and non-governmental institutions and by the stakeholders engaged in these endeavors. Although there are many success stories that credit these interventions, much more effort is required to bring the benefits to all regions and remote areas of the country. There have been many management practices and intervention strategies that have evolved from this long learning process, but more pointed research in this regard is required for developing newer technological methods suited for specific situations. Greater research is needed for identifying better institutional strategies applicable to watershed management in different socio-economic conditions and in different physiographic regions of the country. One of the major impediments to the success of most watershed programs is the lack of coordination among the many governmental institutions mandated to run these developmental plans. A sizable amount of about Rs. 1,600 crores is invested annually in improving the conditions of watersheds around the country. Watershed programs can become much more efficient and cost-effective if the roles and responsibilities of all the partners and stakeholders are clearly defined and followed up for ensuring stricter accountability. A countrywide comprehensive and integrated watershed management information system that utilizes the state-of-the-art GIS, database, and web technologies will further consolidate achievements and improve accountability and efficiency of watershed management programs. This paper draws a few comparisons with watershed programs in the United States and offers suggestions for improving the effectiveness and sustainability of these programs.",doi: 10.1080/15427520802646083,,,
7,,,"Comunello, Francesca & Anzera, Giuseppe",Will the revolution be tweeted? A conceptual framework for understanding the social media and the Arab Spring,Islam and Christian-Muslim Relations,23,4,October,453--470,2012,,,http://dx.doi.org/10.1080/09596410.2012.712435,Islam and Christian-Muslim Relations,,,,,Routledge,,,,,,,"The goal of this article is to build a conceptual framework for understanding the role of social media in the so-called ?Arab Spring?, considering two different disciplinary perspectives: International Relations and Internet Studies. More specifically, it relies on literature on Middle Eastern political systems and on social network sites. It also refers to literature that examines the relationship between (social) media engagement and civic engagement. Building on this foundation, the article analyses the main attempts to evaluate the ?impact? of social media on the ?Arab Spring? from specific perspectives. Commentators have tended to adopt a dichotomous vision of the topic, either emphasizing the ?revolutionary? role of social media or totally minimizing its role; this article defines them as digital evangelists and techno-realists respectively. In order to prove their point of view, both sides focus on the same issues. The study critically analyses the main issues, discussing how they have been interpreted by both digital evangelists and techno-realists. Through a multidisciplinary framework, it proposes a more nuanced picture of the relationship between the social media and the ?Arab Spring?. The goal of this article is to build a conceptual framework for understanding the role of social media in the so-called ?Arab Spring?, considering two different disciplinary perspectives: International Relations and Internet Studies. More specifically, it relies on literature on Middle Eastern political systems and on social network sites. It also refers to literature that examines the relationship between (social) media engagement and civic engagement. Building on this foundation, the article analyses the main attempts to evaluate the ?impact? of social media on the ?Arab Spring? from specific perspectives. Commentators have tended to adopt a dichotomous vision of the topic, either emphasizing the ?revolutionary? role of social media or totally minimizing its role; this article defines them as digital evangelists and techno-realists respectively. In order to prove their point of view, both sides focus on the same issues. The study critically analyses the main issues, discussing how they have been interpreted by both digital evangelists and techno-realists. Through a multidisciplinary framework, it proposes a more nuanced picture of the relationship between the social media and the ?Arab Spring?.",doi: 10.1080/09596410.2012.712435,,,
7,,,"Desai, Chandni",Shooting back in the occupied territories: An anti-colonial participatory politics,Curriculum Inquiry,45,1,January,109--128,2015,,,http://dx.doi.org/10.1080/03626784.2014.995062,Curriculum Inquiry,,,,,Routledge,,,,,,,"AbstractIn this article I argue that Palestinians, in particular Palestinian youth engage in forms of cultural resistance such as filming, video production and dissemination in their everyday lives as a way to re-configure place, space, law, knowledge and violence, through a critical race, feminist, anti-colonial theoretical analysis. Recently, interest in forms of youth political engagement has surfaced in scholarly discussions. The concept of ?participatory politics? has been used to frame discussions and analysis on youth engagement. I argue that the current conceptualization of participatory politics is limited when applied to colonial and occupation contexts, particular because political participation is premised on the recognition of citizens. I argue that this conceptualization of participatory politics needs to be extended, by taking into consideration the politics of refusal and revolutionary violence. I offer the concept of an anti-colonial participatory politics that considers these aspects as central to politics and political participation by analysing youth testimonies, video's and films produced by B'Tselem volunteers, Youth Against the Settlements and Emad Burnat (director of 5 Broken Cameras). I demonstrate how Palestinians are not merely reduced to bare life, but underscore how they actively resist their colonization. Additionally, drawing on Willis' (1990) notion of symbolic creativity, I suggest that through the symbolic work of shooting back (filming and video production) in their everyday lives, Palestinian youth enact public pedagogy, whereby cultural production becomes a site of teaching, learning and conscientization which could open up possibilities for social change. AbstractIn this article I argue that Palestinians, in particular Palestinian youth engage in forms of cultural resistance such as filming, video production and dissemination in their everyday lives as a way to re-configure place, space, law, knowledge and violence, through a critical race, feminist, anti-colonial theoretical analysis. Recently, interest in forms of youth political engagement has surfaced in scholarly discussions. The concept of ?participatory politics? has been used to frame discussions and analysis on youth engagement. I argue that the current conceptualization of participatory politics is limited when applied to colonial and occupation contexts, particular because political participation is premised on the recognition of citizens. I argue that this conceptualization of participatory politics needs to be extended, by taking into consideration the politics of refusal and revolutionary violence. I offer the concept of an anti-colonial participatory politics that considers these aspects as central to politics and political participation by analysing youth testimonies, video's and films produced by B'Tselem volunteers, Youth Against the Settlements and Emad Burnat (director of 5 Broken Cameras). I demonstrate how Palestinians are not merely reduced to bare life, but underscore how they actively resist their colonization. Additionally, drawing on Willis' (1990) notion of symbolic creativity, I suggest that through the symbolic work of shooting back (filming and video production) in their everyday lives, Palestinian youth enact public pedagogy, whereby cultural production becomes a site of teaching, learning and conscientization which could open up possibilities for social change.",doi: 10.1080/03626784.2014.995062,,,
7,,,"Edmondston, Joanne Elisabeth; Dawson, Vaille & Schibeci, Renato",Undergraduate Biotechnology Students’ Views of Science Communication,International Journal of Science Education,32,18,December,2451--2474,2010,,,http://dx.doi.org/10.1080/09500690903514598,International Journal of Science Education,,,,,Routledge,,,,,,,"Despite rapid growth of the biotechnology industry worldwide, a number of public concerns about the application of biotechnology and its regulation remain. In response to these concerns, greater emphasis has been placed on promoting biotechnologists? public engagement. As tertiary science degree programmes form the foundation of the biotechnology sector by providing a pipeline of university graduates entering into the profession, it has been proposed that formal science communication training be introduced at this early stage of career development. The aim of the present study was to examine the views of biotechnology students towards science communication and science communication training. Using an Australian biotechnology degree programme as a case study, 69 undergraduates from all three years of the programme were administered a questionnaire that asked them to rank the importance of 12 components of a biotechnology curriculum, including two science communication items. The results were compared to the responses of 274 students enrolled in other science programmes. Additional questions were provided to the second year biotechnology undergraduates and semi?structured interviews were undertaken with 13 of these students to further examine their views of this area. The results of this study suggest that the biotechnology students surveyed do not value communication with non?scientists nor science communication training. The implications of these findings for the reform of undergraduate biotechnology courses yet to integrate science communication training into their science curriculum are discussed. Despite rapid growth of the biotechnology industry worldwide, a number of public concerns about the application of biotechnology and its regulation remain. In response to these concerns, greater emphasis has been placed on promoting biotechnologists? public engagement. As tertiary science degree programmes form the foundation of the biotechnology sector by providing a pipeline of university graduates entering into the profession, it has been proposed that formal science communication training be introduced at this early stage of career development. The aim of the present study was to examine the views of biotechnology students towards science communication and science communication training. Using an Australian biotechnology degree programme as a case study, 69 undergraduates from all three years of the programme were administered a questionnaire that asked them to rank the importance of 12 components of a biotechnology curriculum, including two science communication items. The results were compared to the responses of 274 students enrolled in other science programmes. Additional questions were provided to the second year biotechnology undergraduates and semi?structured interviews were undertaken with 13 of these students to further examine their views of this area. The results of this study suggest that the biotechnology students surveyed do not value communication with non?scientists nor science communication training. The implications of these findings for the reform of undergraduate biotechnology courses yet to integrate science communication training into their science curriculum are discussed.",doi: 10.1080/09500690903514598,,,
7,,,"EYRE, NICK",Policing carbon: design and enforcement options for personal carbon trading,Climate Policy,10,4,January,432--446,2010,,,http://dx.doi.org/10.3763/cpol.2009.0010,Climate Policy,,,,,Taylor & Francis,,,,,,,"Different approaches have been suggested for extending the reach of carbon trading into the whole economy by including the emissions resulting from individual consumption of energy. The most radical suggestions involve granting emissions rights to individuals?known as ?personal carbon trading? (PCT). A taxonomy is provided of various proposed design options along with consideration of the previously neglected issue of who surrenders the emissions rights and how this is enforced. PCT relies on an enforcement system in which the penalty level determines the price at which constrained actors will breach the cap. Breaching the cap may require a ?safety valve? option to cap carbon prices at politically acceptable levels. This could weaken the argument that PCT guarantees certainty of the environmental outcome. Enforcement is examined for three sets of actors: primary fuel suppliers (upstream), suppliers of final energy (midstream), and the final users themselves (downstream). The choice leads to very different consequences for the design and political economy of the resulting carbon markets. Although upstream enforcement is relatively straightforward, it would not lead to the strong involvement of individuals in carbon markets. Midstream enforcement could encourage more citizen engagement, but cannot guarantee it. Downstream enforcement through end-users would be administratively complex and is politically unlikely. Different approaches have been suggested for extending the reach of carbon trading into the whole economy by including the emissions resulting from individual consumption of energy. The most radical suggestions involve granting emissions rights to individuals?known as ?personal carbon trading? (PCT). A taxonomy is provided of various proposed design options along with consideration of the previously neglected issue of who surrenders the emissions rights and how this is enforced. PCT relies on an enforcement system in which the penalty level determines the price at which constrained actors will breach the cap. Breaching the cap may require a ?safety valve? option to cap carbon prices at politically acceptable levels. This could weaken the argument that PCT guarantees certainty of the environmental outcome. Enforcement is examined for three sets of actors: primary fuel suppliers (upstream), suppliers of final energy (midstream), and the final users themselves (downstream). The choice leads to very different consequences for the design and political economy of the resulting carbon markets. Although upstream enforcement is relatively straightforward, it would not lead to the strong involvement of individuals in carbon markets. Midstream enforcement could encourage more citizen engagement, but cannot guarantee it. Downstream enforcement through end-users would be administratively complex and is politically unlikely.",doi: 10.3763/cpol.2009.0010,,,
7,,,"Fina, Brooke; Wright, Edward C.; Lichner, Tracey K.; Borah, Adam & Foa, Edna B.",Common Challenges in Conducting Prolonged Exposure Therapy With Active Duty Service Members: Case Discussion and Strategies for Intervention,Social Work in Mental Health,12,5-6,November,482--499,2014,,,http://dx.doi.org/10.1080/15332985.2014.903885,Social Work in Mental Health,,,,,Routledge,,,,,,,"Prolonged Exposure (PE) Therapy receives most of its empirical support from trials conducted with civilian posttraumatic stress disorder (PTSD) populations. There has been only limited research on its use with military personnel with combat-related PTSD, and as a consequence, there has been less clinical discussion detailing its application with active duty service members. The purpose of this paper is to highlight two challenges that commonly arise when conducting PE with active duty service members: 1) selecting the most appropriate index event to focus on in imaginal exposure out of the numerous traumas an active duty patient is likely to have experienced, and 2) patients? tendency to engage in ?safety behaviors,? which undermine the effectiveness of in vivo exposure. The nature of these challenges is explored from a theoretical perspective, along with two case examples to illustrate their presentation in treatment. Specific strategies for addressing them are reviewed. Prolonged Exposure (PE) Therapy receives most of its empirical support from trials conducted with civilian posttraumatic stress disorder (PTSD) populations. There has been only limited research on its use with military personnel with combat-related PTSD, and as a consequence, there has been less clinical discussion detailing its application with active duty service members. The purpose of this paper is to highlight two challenges that commonly arise when conducting PE with active duty service members: 1) selecting the most appropriate index event to focus on in imaginal exposure out of the numerous traumas an active duty patient is likely to have experienced, and 2) patients? tendency to engage in ?safety behaviors,? which undermine the effectiveness of in vivo exposure. The nature of these challenges is explored from a theoretical perspective, along with two case examples to illustrate their presentation in treatment. Specific strategies for addressing them are reviewed.",doi: 10.1080/15332985.2014.903885,,,
7,,,"Fransen, Hetty; Pollard, Nick; Kantartzis, Sarah & Viana-Moldes, Inés",Participatory citizenship: Critical perspectives on client-centred occupational therapy,Scandinavian Journal of Occupational Therapy,22,4,July,260--266,2015,,,http://dx.doi.org/10.3109/11038128.2015.1020338,Scandinavian Journal of Occupational Therapy,,,,,Taylor & Francis,,,,,,,"AbstractBackground/aims: This article aims to discuss client-centred practice, the current dominant approach within occupational therapy, in relation to participatory citizenship. Occupational therapists work within structures and policies that set boundaries on their engagement with clients, while working with complex, multidimensional social realities. Methods: The authors present a critical discussion shaped by their research, including a survey, discussions at workshops at international conferences, and critical engagement with the literature on occupational therapy, occupation, and citizenship. Conclusion: A focus on citizenship suggests reframing professional development based on the participation in public life of people as citizens of their society. While occupational therapists often refer to clients in the context of communities, groups, families, and wider society, the term client-centred practice typically represents a particular view of the individual and may sometimes be too limited in application for a more systemic and societal approach. Significance: The authors question the individual focus which has, until recently, been typical of client-centred occupational therapy. Placing citizenship at the core of intervention is a transformative process that assumes all people are citizens and conceives of health as a collective issue, influencing the way we educate, do research, and practise. AbstractBackground/aims: This article aims to discuss client-centred practice, the current dominant approach within occupational therapy, in relation to participatory citizenship. Occupational therapists work within structures and policies that set boundaries on their engagement with clients, while working with complex, multidimensional social realities. Methods: The authors present a critical discussion shaped by their research, including a survey, discussions at workshops at international conferences, and critical engagement with the literature on occupational therapy, occupation, and citizenship. Conclusion: A focus on citizenship suggests reframing professional development based on the participation in public life of people as citizens of their society. While occupational therapists often refer to clients in the context of communities, groups, families, and wider society, the term client-centred practice typically represents a particular view of the individual and may sometimes be too limited in application for a more systemic and societal approach. Significance: The authors question the individual focus which has, until recently, been typical of client-centred occupational therapy. Placing citizenship at the core of intervention is a transformative process that assumes all people are citizens and conceives of health as a collective issue, influencing the way we educate, do research, and practise.",doi: 10.3109/11038128.2015.1020338,,,
7,,,"Garma, Romana & Bove, Liliana L.",Contributing to well-being: customer citizenship behaviors directed to service personnel,Journal of Strategic Marketing,19,7,December,633--649,2011,,,http://dx.doi.org/10.1080/0965254X.2011.599495,Journal of Strategic Marketing,,,,,Routledge,,,,,,,"The well-being of service personnel is an important issue to businesses given the crucial role they play as the interface between customers and the organization. Various life events and positive interaction with others contribute to an individual's level of well-being. This research focuses on helpful, discretionary behaviors of customers directed to service personnel. Open-ended elicitation procedures with hospitality and retail service personnel identified six categories of customer citizenship behaviors directed to service personnel that were perceived as helpful and not expected for successful service delivery. These were: assumed employee behavior; advocacy; consultancy; sportsmanship; social support and courtesy. Applying Social Production Function (SPF) theory our findings suggest that customer citizenship behaviors may assist service personnel to attain the instrumental goals of: comfort; stimulation; status; behavioral confirmation; and affection and thus subjective well-being. The well-being of service personnel is an important issue to businesses given the crucial role they play as the interface between customers and the organization. Various life events and positive interaction with others contribute to an individual's level of well-being. This research focuses on helpful, discretionary behaviors of customers directed to service personnel. Open-ended elicitation procedures with hospitality and retail service personnel identified six categories of customer citizenship behaviors directed to service personnel that were perceived as helpful and not expected for successful service delivery. These were: assumed employee behavior; advocacy; consultancy; sportsmanship; social support and courtesy. Applying Social Production Function (SPF) theory our findings suggest that customer citizenship behaviors may assist service personnel to attain the instrumental goals of: comfort; stimulation; status; behavioral confirmation; and affection and thus subjective well-being.",doi: 10.1080/0965254X.2011.599495,,,
7,,,"Gouthro, Patricia A.",Who gets to be a writer? Exploring identity and learning issues in becoming a fiction author,Studies in Continuing Education,36,2,May,173--187,2014,,,http://dx.doi.org/10.1080/0158037X.2014.904777,Studies in Continuing Education,,,,,Routledge,,,,,,,"Drawing upon a research study on lifelong learning, citizenship, and fiction writing, this paper explores issues around identity and learning in becoming a fiction author. Five main thematic areas are discussed: (1) envisioning a writing career, (2) compelled to write, (3) learning the craft, (4) getting published, and (5) online identity. The challenges, hurdles, and motivational factors in pursuing a career in a field as tenuous as fiction writing are explored. The paper argues that fiction writers, like many people who work in the creative sector, have a strong desire to engage in work that they consider to be meaningful. Those who succeed demonstrate great perseverance. As the impact of new technologies and social media shape and change the publishing sector, there are new challenges as well as opportunities that writers will need to learn about and address as they develop their career trajectories. Drawing upon a research study on lifelong learning, citizenship, and fiction writing, this paper explores issues around identity and learning in becoming a fiction author. Five main thematic areas are discussed: (1) envisioning a writing career, (2) compelled to write, (3) learning the craft, (4) getting published, and (5) online identity. The challenges, hurdles, and motivational factors in pursuing a career in a field as tenuous as fiction writing are explored. The paper argues that fiction writers, like many people who work in the creative sector, have a strong desire to engage in work that they consider to be meaningful. Those who succeed demonstrate great perseverance. As the impact of new technologies and social media shape and change the publishing sector, there are new challenges as well as opportunities that writers will need to learn about and address as they develop their career trajectories.",doi: 10.1080/0158037X.2014.904777,,,
7,,,"Hampton, Keith N. & Ling, Richard",EXPLAINING COMMUNICATION DISPLACEMENT AND LARGE-SCALE SOCIAL CHANGE IN CORE NETWORKS,"Information, Communication & Society",16,4,May,561--589,2013,,,http://dx.doi.org/10.1080/1369118X.2013.777760,"Information, Communication & Society",,,,,Routledge,,,,,,,"Decline in the size and diversity of American's core networks has been tied to the displacement of face-to-face interaction and to lower societal well-being. Comparing core networks in the United States, Norway, and Ukraine, we reject the conclusions that frequent in-person contact predicts individual well-being and that large/diverse networks predict broader societal well-being. Individuals of lower socioeconomic status (SES) and societies with lower levels of overall prosperity have higher rates of in-person contact. Internet use is associated with higher in-person contact for the socioeconomically advantaged but lower rates of in-person contact for the disadvantaged. In-person and ICT-based contact is generally associated with maintaining a larger network, but in societies of lower well-being frequent interaction impedes the ability to maintain a large network. In contrast to the positive relationship between individual SES and network size, societal prosperity has a negative relationship to network size. Findings are discussed in relation to social support, democratic engagement, and the digital divide. Decline in the size and diversity of American's core networks has been tied to the displacement of face-to-face interaction and to lower societal well-being. Comparing core networks in the United States, Norway, and Ukraine, we reject the conclusions that frequent in-person contact predicts individual well-being and that large/diverse networks predict broader societal well-being. Individuals of lower socioeconomic status (SES) and societies with lower levels of overall prosperity have higher rates of in-person contact. Internet use is associated with higher in-person contact for the socioeconomically advantaged but lower rates of in-person contact for the disadvantaged. In-person and ICT-based contact is generally associated with maintaining a larger network, but in societies of lower well-being frequent interaction impedes the ability to maintain a large network. In contrast to the positive relationship between individual SES and network size, societal prosperity has a negative relationship to network size. Findings are discussed in relation to social support, democratic engagement, and the digital divide.",doi: 10.1080/1369118X.2013.777760,,,
7,,,"Hardina, Donna","The Use of Dialogue in Community Organization Practice: Using Theory, Values, and Skills to Guide Group Decision-Making",Journal of Community Practice,22,3,July,365--384,2014,,,http://dx.doi.org/10.1080/10705422.2014.929060,Journal of Community Practice,,,,,Routledge,,,,,,,"The ability to engage diverse community participants in group dialogue to resolve differences, establish common ground, identify problems, set goals, and plan actions is an essential part of community organization. However, there are limited resources in the social work literature about how social work skills can best be used to facilitate group dialogue in this context. In this article, the theories and values associated with the use of group dialogue are discussed. The manner in which these skills are applied in community organizing is described. The interpersonal skills needed for facilitating group dialogue in community organization practice are also examined. The ability to engage diverse community participants in group dialogue to resolve differences, establish common ground, identify problems, set goals, and plan actions is an essential part of community organization. However, there are limited resources in the social work literature about how social work skills can best be used to facilitate group dialogue in this context. In this article, the theories and values associated with the use of group dialogue are discussed. The manner in which these skills are applied in community organizing is described. The interpersonal skills needed for facilitating group dialogue in community organization practice are also examined.",doi: 10.1080/10705422.2014.929060,,,
7,,,"Harrington, Stephen","Top Gear, top journalism: Three lessons for political journalists from the world's most popular TV show",Continuum,24,6,December,933--942,2010,,,http://www.tandfonline.com/doi/abs/10.1080/10304312.2010.510594,Continuum,,,,,Routledge,,,,,,,"This article examines the BBC program Top Gear, discussing why it has become one of the world's most-watched TV programs, and how it has very successfully captivated an audience who might otherwise not be particularly interested in cars. The analysis of the show is here framed in the form of three ?lessons? for journalists, suggesting that some of the entertaining (and highly engaging) ways in which Top Gear presents information to its viewers could be usefully applied in the coverage of politics ? a domain of knowledge which, like cars, many citizens find abstract or boring. It's not hyperbole to suggest that when Jeremy [Clarkson] first appeared on old-style Top Gear, his style changed the face of modern motoring journalism. He did this by realizing that people were less interested in being told about a car's valve timing, compression ratios and tyre sizes than they were in knowing (a) whether said car would improve their general quality of life and (b) whether being seen driving one would make attractive people want to sleep with them. When Top Gear returned in 2002, the show took this philosophy, added rocket-boosters and ran with it. The rest, as they say, is history. British Broadcasting Corporation n.d. This article examines the BBC program Top Gear, discussing why it has become one of the world's most-watched TV programs, and how it has very successfully captivated an audience who might otherwise not be particularly interested in cars. The analysis of the show is here framed in the form of three ?lessons? for journalists, suggesting that some of the entertaining (and highly engaging) ways in which Top Gear presents information to its viewers could be usefully applied in the coverage of politics ? a domain of knowledge which, like cars, many citizens find abstract or boring. It's not hyperbole to suggest that when Jeremy [Clarkson] first appeared on old-style Top Gear, his style changed the face of modern motoring journalism. He did this by realizing that people were less interested in being told about a car's valve timing, compression ratios and tyre sizes than they were in knowing (a) whether said car would improve their general quality of life and (b) whether being seen driving one would make attractive people want to sleep with them. When Top Gear returned in 2002, the show took this philosophy, added rocket-boosters and ran with it. The rest, as they say, is history. British Broadcasting Corporation n.d.",doi: 10.1080/10304312.2010.510594,,,
