BibliographyType,ISBN,Identifier,Author,Title,Journal,Volume,Number,Month,Pages,Year,Address,Note,URL,Booktitle,Chapter,Edition,Series,Editor,Publisher,ReportType,Howpublished,Institution,Organizations,School,Annote,Abstract,Custom2,Custom3,Custom4,Custom5
7,,,"Dorsman, Stephan J.; Bekkers, Victor J.J.M. & Edwards, Arthur R.",‘Trust the experts!’ Risk definitions in Dutch online forums about the ‘swine flu’,"Information, Communication & Society",18,10,October,1217--1237,2015,,,http://dx.doi.org/10.1080/1369118X.2015.1036767,"Information, Communication & Society",,,,,Routledge,,,,,,,"Citizens are becoming increasingly likely to challenge the knowledge bases underlying policy programmes that deal with risks. This paper investigates how participants in online discussions engage in interactions between expert knowledge, ?commons knowledge? and policy assumptions. The concept of ?boundary objects?, arrangements that allow different groups to work together without consensus, is used to analyse the role of online discussions in these interactions. Discussions on three Dutch online forums about the swine flu are investigated according to a framework for policy argumentation. Interaction between knowledge domains was limited, and it varied in focus and nature across the three forums. Each discussion functioned as a partial approximation of a boundary object. Government organizations should be more aware of the variety of online forums in which discussions about societal risks take place. Several practical options are presented for policy-making with regard to risks. Citizens are becoming increasingly likely to challenge the knowledge bases underlying policy programmes that deal with risks. This paper investigates how participants in online discussions engage in interactions between expert knowledge, ?commons knowledge? and policy assumptions. The concept of ?boundary objects?, arrangements that allow different groups to work together without consensus, is used to analyse the role of online discussions in these interactions. Discussions on three Dutch online forums about the swine flu are investigated according to a framework for policy argumentation. Interaction between knowledge domains was limited, and it varied in focus and nature across the three forums. Each discussion functioned as a partial approximation of a boundary object. Government organizations should be more aware of the variety of online forums in which discussions about societal risks take place. Several practical options are presented for policy-making with regard to risks.",doi: 10.1080/1369118X.2015.1036767,,,
7,,,"Emery, Jennifer Kelkres; Howard, Alison & Evans, Jocelyn","Teaching Better, Teaching Together: A Coordinated Student Exit Poll Across the States",Journal of Political Science Education,10,4,October,471--486,2014,,,http://dx.doi.org/10.1080/15512169.2014.947419,Journal of Political Science Education,,,,,Routledge,,,,,,,"Student exit polling has demonstrated value in the classroom (Berry and Robinson 2012; Evans and Lagergren 2007; Lelieveldt and Rossen 2009), but faculty typically operate these polls in isolation. When faculty collaborate, however, students gain additional benefits from the experience. Collaboration provides a geographically diverse ?student community? that allows students to engage in experiential learning beyond the confines of their immediate classrooms. The authors have created assignments and an instructor's manual on running student exit polls in undergraduate courses. Three institutions used these assignments during the Fall 2012 semester. By using structured assignments, these instructors created an opportunity to participate collaboratively with others in survey design and data analysis. Student assessment data showed that students explored their own political communities and honed skills across learning domains. Most importantly, students applied relevant political science concepts to the electoral process, exercised critical thinking, practiced oral and written communication, and grappled with project management. This type of collaboration provides political perspective and community engagement within political science for both faculty and students. Student exit polling has demonstrated value in the classroom (Berry and Robinson 2012; Evans and Lagergren 2007; Lelieveldt and Rossen 2009), but faculty typically operate these polls in isolation. When faculty collaborate, however, students gain additional benefits from the experience. Collaboration provides a geographically diverse ?student community? that allows students to engage in experiential learning beyond the confines of their immediate classrooms. The authors have created assignments and an instructor's manual on running student exit polls in undergraduate courses. Three institutions used these assignments during the Fall 2012 semester. By using structured assignments, these instructors created an opportunity to participate collaboratively with others in survey design and data analysis. Student assessment data showed that students explored their own political communities and honed skills across learning domains. Most importantly, students applied relevant political science concepts to the electoral process, exercised critical thinking, practiced oral and written communication, and grappled with project management. This type of collaboration provides political perspective and community engagement within political science for both faculty and students.",doi: 10.1080/15512169.2014.947419,,,
7,,,"Flynn, Rob; Ricci, Miriam & Bellaby, Paul",The Mirage of Citizen Engagement in Uncertain Science: Public attitudes towards hydrogen energy,"International Journal of Science Education, Part B",1,2,September,97--114,2011,,,http://dx.doi.org/10.1080/21548455.2011.585810,"International Journal of Science Education, Part B",,,,,Routledge,,,,,,,"This paper addresses some of the debates about citizen involvement in decisions about science and technological innovation. It describes some of the claims and scientific uncertainties surrounding hydrogen energy. It examines qualitative evidence from a series of recent case studies in the UK about public perceptions of hydrogen. It is shown that public attitudes towards citizen engagement are highly ambivalent. While citizens approve of greater consultation, they raise doubts about the degree to which laypersons can be mobilised to participate in public debates, they express contradictory views about their trust in experts, and they are sceptical about whether such involvement will influence policy. These findings add further questions about the efficacy of upstream public engagement in assessments of emergent or novel technologies. They also suggest that over-optimistic expectations about upstream engagement may have to be moderated. This paper addresses some of the debates about citizen involvement in decisions about science and technological innovation. It describes some of the claims and scientific uncertainties surrounding hydrogen energy. It examines qualitative evidence from a series of recent case studies in the UK about public perceptions of hydrogen. It is shown that public attitudes towards citizen engagement are highly ambivalent. While citizens approve of greater consultation, they raise doubts about the degree to which laypersons can be mobilised to participate in public debates, they express contradictory views about their trust in experts, and they are sceptical about whether such involvement will influence policy. These findings add further questions about the efficacy of upstream public engagement in assessments of emergent or novel technologies. They also suggest that over-optimistic expectations about upstream engagement may have to be moderated.",doi: 10.1080/21548455.2011.585810,,,
7,,,"Francoli, Mary",The digital MP or how I learned to stop worrying and love MP,Journal of Media Practice,10,2-3,January,215--225,2009,,,http://www.tandfonline.com/doi/abs/10.1386/jmpr.10.2-3.215_1,Journal of Media Practice,,,,,Routledge,,,,,,,"AbstractIt is hard to imagine life on Parliament Hill in Canada without the ubiquitous Blackberry. The device has become so common place that we no longer bat an eye when we hear its rhythmic buzzing or find its frenzied operators tapping away on its minuscule keyboard. It's just one of new technologies that have caught the attention of the modern ?digital? MP. Today, almost every MP has a website and we've seen increasing interest in experimentation with blogs, online consultations, e-petitions and various social networking sites. They have brought myriad changes and challenges to the functions of MPs and their relationships with constituents. This paper details how various information and communication technologies, or ICTs, are being used by MPs in Canada. It questions whether they are being used to enhance citizen engagement, for professionalization, or both. Ultimately, it is concluded that there are more opportunities for consultation, but few, such as Canadian MP Garth Turner, are embracing the potential for greater participation. AbstractIt is hard to imagine life on Parliament Hill in Canada without the ubiquitous Blackberry. The device has become so common place that we no longer bat an eye when we hear its rhythmic buzzing or find its frenzied operators tapping away on its minuscule keyboard. It's just one of new technologies that have caught the attention of the modern ?digital? MP. Today, almost every MP has a website and we've seen increasing interest in experimentation with blogs, online consultations, e-petitions and various social networking sites. They have brought myriad changes and challenges to the functions of MPs and their relationships with constituents. This paper details how various information and communication technologies, or ICTs, are being used by MPs in Canada. It questions whether they are being used to enhance citizen engagement, for professionalization, or both. Ultimately, it is concluded that there are more opportunities for consultation, but few, such as Canadian MP Garth Turner, are embracing the potential for greater participation.",doi: 10.1386/jmpr.10.2-3.215_1,,,
7,,,"Gaines, Brian J. & Mondak, Jeffery J.",Typing Together? Clustering of Ideological Types in Online Social Networks,Journal of Information Technology & Politics,6,3-4,July,216--231,2009,,,http://dx.doi.org/10.1080/19331680903031531,Journal of Information Technology & Politics,,,,,Routledge,,,,,,,"ABSTRACT In the brief span of only a few years, the Facebook social networking site has emerged as a central forum for social interaction and communication. The fact that Facebook members may well be rich in ?virtual social capital? could be important news from the standpoint of political engagement and mobilization, and, more broadly, in terms of the content and patterns of social interaction. In this article, we discuss the significance of the Facebook phenomenon for scholarship on social networks. A brief introduction to Facebook is presented, along with an assessment of the benefits and limitations inherent in research regarding Facebook networks. We then report some preliminary analyses of small samples from those networks. Drawing on past research regarding face-to-face social relationships, we examine whether online linkages possess some of the central characteristics common in more traditional forms of networks. Specifically, we focus on whether there are signs of clustering by Facebook members according to their political views, and whether the effects of tie strength observed in other forms of networks also are in evidence on Facebook. ABSTRACT In the brief span of only a few years, the Facebook social networking site has emerged as a central forum for social interaction and communication. The fact that Facebook members may well be rich in ?virtual social capital? could be important news from the standpoint of political engagement and mobilization, and, more broadly, in terms of the content and patterns of social interaction. In this article, we discuss the significance of the Facebook phenomenon for scholarship on social networks. A brief introduction to Facebook is presented, along with an assessment of the benefits and limitations inherent in research regarding Facebook networks. We then report some preliminary analyses of small samples from those networks. Drawing on past research regarding face-to-face social relationships, we examine whether online linkages possess some of the central characteristics common in more traditional forms of networks. Specifically, we focus on whether there are signs of clustering by Facebook members according to their political views, and whether the effects of tie strength observed in other forms of networks also are in evidence on Facebook.",doi: 10.1080/19331680903031531,,,
7,,,"Graham, Todd; Jackson, Daniel & Wright, Scott",‘We need to get together and make ourselves heard’: everyday online spaces as incubators of political action,"Information, Communication & Society",,,October,1--17,2015,,,http://dx.doi.org/10.1080/1369118X.2015.1094113,"Information, Communication & Society",,,,,Routledge,,,,,,,"ABSTRACTThis article examines to what extent, and how, people engaging in political talk within ?non-political? discussion forums ? online lifestyle communities ? leads to political (or personal) action or calls-to-action. The analysis is framed in the context of wider questions of citizenship, civic engagement and political mobilization. To capture everyday political talk amongst citizens requires us to move beyond the now widely analysed online spaces of formal politics. Instead, we focus on online third spaces concerning lifestyle issues such as parenting, personal finance and popular culture. Drawing on a content analysis of three popular UK-based discussion forums over the course of five years (2010?2014), we found that (for two of the three cases) such spaces were more than just talking shops. Rather they were spaces where political actions not only emerged, but where they seemed to be cultivated. Discussions embedded in the personal lives of participants often developed ? through talk ? into political actions aimed at government (or other) authorities. The article sheds light on the contributing factors and processes that (potentially) trigger and foster action emerging from political talk and provides insight into the mobilization potential of third spaces. ABSTRACTThis article examines to what extent, and how, people engaging in political talk within ?non-political? discussion forums ? online lifestyle communities ? leads to political (or personal) action or calls-to-action. The analysis is framed in the context of wider questions of citizenship, civic engagement and political mobilization. To capture everyday political talk amongst citizens requires us to move beyond the now widely analysed online spaces of formal politics. Instead, we focus on online third spaces concerning lifestyle issues such as parenting, personal finance and popular culture. Drawing on a content analysis of three popular UK-based discussion forums over the course of five years (2010?2014), we found that (for two of the three cases) such spaces were more than just talking shops. Rather they were spaces where political actions not only emerged, but where they seemed to be cultivated. Discussions embedded in the personal lives of participants often developed ? through talk ? into political actions aimed at government (or other) authorities. The article sheds light on the contributing factors and processes that (potentially) trigger and foster action emerging from political talk and provides insight into the mobilization potential of third spaces.",doi: 10.1080/1369118X.2015.1094113,,,
7,,,"Hall, G. Brent; Chipeniuk, Raymond; Feick, Robert D.; Leahy, Michael G. & Deparday, Vivien",Community-based production of geographic information using open source software and Web 2.0,International Journal of Geographical Information Science,24,5,April,761--781,2010,,,http://dx.doi.org/10.1080/13658810903213288,International Journal of Geographical Information Science,,,,,Taylor & Francis,,,,,,,"This article presents an innovative approach to citizen-led production of Web-based geographic information where new and/or existing digital map features are linked to annotations or commentary and citizens engage in synchronous and/or asynchronous discussion. The article discusses the relationship of the approach to public participation geographic information systems (PPGISs) and the emerging challenges associated with volunteered geographic information. A custom-developed, open source software tool named MapChat is used to facilitate the citizen inputs and discussions. The information generated from applying the approach through a series of community workshops is presented and discussed in light of current issues in PPGIS and volunteered geographic information research. This article presents an innovative approach to citizen-led production of Web-based geographic information where new and/or existing digital map features are linked to annotations or commentary and citizens engage in synchronous and/or asynchronous discussion. The article discusses the relationship of the approach to public participation geographic information systems (PPGISs) and the emerging challenges associated with volunteered geographic information. A custom-developed, open source software tool named MapChat is used to facilitate the citizen inputs and discussions. The information generated from applying the approach through a series of community workshops is presented and discussed in light of current issues in PPGIS and volunteered geographic information research.",doi: 10.1080/13658810903213288,,,
7,,,"Haste, Helen",What is ‘competence’ and how should education incorporate new technology's tools to generate ‘competent civic agents’,The Curriculum Journal,20,3,September,207--223,2009,,,http://dx.doi.org/10.1080/09585170903195845,The Curriculum Journal,,,,,Routledge,,,,,,,"This article addresses the competences needed in twenty-first-century life, especially in relation to civic participation, and the educational requirements to foster them in young people. New technologies are widely used by young people for informal social interaction, video game-playing and giving voice to their views. Incorporation of these practices into the classroom has been fairly slow, despite their manifest potential for promoting agency and civic engagement. The article argues that this is in part due to the need for a cultural shift in education to accommodate them. Currently, many competences young people will need for the future world of interactive technology and ?bottom-up? information, communication and democracy are mainly being developed through informal practices. These competences, which include adaptability, managing ambiguity and agency are discussed in relation to civic participation. This article addresses the competences needed in twenty-first-century life, especially in relation to civic participation, and the educational requirements to foster them in young people. New technologies are widely used by young people for informal social interaction, video game-playing and giving voice to their views. Incorporation of these practices into the classroom has been fairly slow, despite their manifest potential for promoting agency and civic engagement. The article argues that this is in part due to the need for a cultural shift in education to accommodate them. Currently, many competences young people will need for the future world of interactive technology and ?bottom-up? information, communication and democracy are mainly being developed through informal practices. These competences, which include adaptability, managing ambiguity and agency are discussed in relation to civic participation.",doi: 10.1080/09585170903195845,,,
7,,,"Hoffman, Lindsay H.",Participation or Communication? An Explication of Political Activity in the Internet Age,Journal of Information Technology & Politics,9,3,July,217--233,2012,,,http://dx.doi.org/10.1080/19331681.2011.650929,Journal of Information Technology & Politics,,,,,Routledge,,,,,,,"ABSTRACT This study clarifies the differences between political participation and political communication online. Although many studies have examined the nature and effects of online activity, none has effectively distinguished between the two types of behavior. This lack of clarity has arguably led to conflicting findings and confusion about what demarks a truly participatory act online. Using Pew 2008 data, online political behaviors are defined and examined. Results suggest that online communication and participation do appear to be different constructs, and while online participation predicts voting, online communication does not. Implications for conceptualizing these behaviors and directions for future research are discussed. This manuscript utilizes publicly available data from the Pew Internet & American Life Project. The data are available at http://www.pewInternet.org/Shared-Content/Data-Sets/2008/November-2008-Post-Election.aspx, and SPSS syntax is available from the author upon request. ABSTRACT This study clarifies the differences between political participation and political communication online. Although many studies have examined the nature and effects of online activity, none has effectively distinguished between the two types of behavior. This lack of clarity has arguably led to conflicting findings and confusion about what demarks a truly participatory act online. Using Pew 2008 data, online political behaviors are defined and examined. Results suggest that online communication and participation do appear to be different constructs, and while online participation predicts voting, online communication does not. Implications for conceptualizing these behaviors and directions for future research are discussed. This manuscript utilizes publicly available data from the Pew Internet & American Life Project. The data are available at http://www.pewInternet.org/Shared-Content/Data-Sets/2008/November-2008-Post-Election.aspx, and SPSS syntax is available from the author upon request.",doi: 10.1080/19331681.2011.650929,,,
7,,,"Hollander, Justin B.",Intelligent participation: engaging citizens through a framework of multiple intelligences,Community Development,43,3,July,346--360,2012,,,http://dx.doi.org/10.1080/15575330.2011.621086,Community Development,,,,,Routledge,,,,,,,"Community development professionals tend to treat the public as monolithic and homogeneous, without respect for variation in types of intelligence among the citizenry. This research explored how the psychological concept of multiple intelligences can be used to enhance public participation in a public planning process. The research involved the development of a model of public participation grounded in the theory of multiple intelligence and a case study of the application of that model in a town outside of Boston. The findings support the premise that a multiple intelligence framework can bring in and elicit input from a broad and intellectually diverse subset of the population. Community development professionals tend to treat the public as monolithic and homogeneous, without respect for variation in types of intelligence among the citizenry. This research explored how the psychological concept of multiple intelligences can be used to enhance public participation in a public planning process. The research involved the development of a model of public participation grounded in the theory of multiple intelligence and a case study of the application of that model in a town outside of Boston. The findings support the premise that a multiple intelligence framework can bring in and elicit input from a broad and intellectually diverse subset of the population.",doi: 10.1080/15575330.2011.621086,,,
7,,,"Horelli, Liisa; Saad-Sulonen, Joanna; Wallin, Sirkku & Botero, Andrea",When Self-Organization Intersects with Urban Planning: Two Cases from Helsinki,Planning Practice & Research,30,3,May,286--302,2015,,,http://dx.doi.org/10.1080/02697459.2015.1052941,Planning Practice & Research,,,,,Routledge,,,,,,,"Participation as self-organization has emerged as a new form of citizen activism, often supported by digital technology. A comparative qualitative analysis of two case studies in Helsinki indicates that the self-organization of citizens expands the practice of urban planning. Together, they enable the mobilization of different groups around issues related to urban space. The consequences have become visible in temporary uses of places, event making and community development through bottom-up cultures. However, the lacking links to decision-making constrains new solutions and creative actions. Participation as self-organization has emerged as a new form of citizen activism, often supported by digital technology. A comparative qualitative analysis of two case studies in Helsinki indicates that the self-organization of citizens expands the practice of urban planning. Together, they enable the mobilization of different groups around issues related to urban space. The consequences have become visible in temporary uses of places, event making and community development through bottom-up cultures. However, the lacking links to decision-making constrains new solutions and creative actions.",doi: 10.1080/02697459.2015.1052941,,,
7,,,"Iorio, Josh; Taylor, John E. & Sturts Dossick, Carrie",A bridge too far: examining the impact of facilitators on information transfer in global virtual project networks,Engineering Project Organization Journal,2,4,December,188--201,2012,,,http://dx.doi.org/10.1080/21573727.2011.642478,Engineering Project Organization Journal,,,,,Taylor & Francis,,,,,,,"As the architecture, engineering and construction industry globalizes and the use of virtual environments to connect this workforce becomes more common, it becomes increasingly important to understand how to best support efficient systems of information transfer in technologically mediated workspaces. Previous research has demonstrated that global project networks face technological challenges that can interfere with collaboration, and it has been argued that facilitators are an effective means to help networks overcome these challenges. We conducted a study to determine how facilitators impact the transfer of information through a global project network in a modally robust virtual workspace by examining the centrality of facilitators and actors from different knowledge domains. We used task conflict duration as an outcome variable in comparing the performance of two facilitated and two non-facilitated networks of student teams engaged in complex design and planning projects. Our findings indicate that when facilitators occupied highly central positions during task interactions, conflict length was observed to increase. In non-facilitated networks, highly central actors emerged from a variety of knowledge domains and conflict length was observed to decrease. This evidence suggests that while facilitators are typically viewed as information bridges in global project networks, when they are central to task discussions, facilitators may impede the development of efficient network structures. As the architecture, engineering and construction industry globalizes and the use of virtual environments to connect this workforce becomes more common, it becomes increasingly important to understand how to best support efficient systems of information transfer in technologically mediated workspaces. Previous research has demonstrated that global project networks face technological challenges that can interfere with collaboration, and it has been argued that facilitators are an effective means to help networks overcome these challenges. We conducted a study to determine how facilitators impact the transfer of information through a global project network in a modally robust virtual workspace by examining the centrality of facilitators and actors from different knowledge domains. We used task conflict duration as an outcome variable in comparing the performance of two facilitated and two non-facilitated networks of student teams engaged in complex design and planning projects. Our findings indicate that when facilitators occupied highly central positions during task interactions, conflict length was observed to increase. In non-facilitated networks, highly central actors emerged from a variety of knowledge domains and conflict length was observed to decrease. This evidence suggests that while facilitators are typically viewed as information bridges in global project networks, when they are central to task discussions, facilitators may impede the development of efficient network structures.",doi: 10.1080/21573727.2011.642478,,,
7,,,"Iosifidis, Petros","THE PUBLIC SPHERE, SOCIAL NETWORKS AND PUBLIC SERVICE MEDIA","Information, Communication & Society",14,5,August,619--637,2011,,,http://www.tandfonline.com/doi/abs/10.1080/1369118X.2010.514356,"Information, Communication & Society",,,,,Routledge,,,,,,,"The traditional Habermasian concept of the national public sphere created by the mass media of newspapers and television is said to have transformed to a multi-layered sphere of online and social networks which are increasingly important in engaging and mobilizing citizenship and in shaping the discourse within which rational discussion takes place. This article argues that the democratizing and empowering functions of the Internet and the new social media is being exaggerated and represent technological optimism for a number of reasons: the open participation of the Internet can turn chaotic; there is a problem of inclusiveness; censorship might be an issue; the Internet has become a major arena for corporate activity; the Internet's content is highly partisan; and above all, extensive dialogue and critical discussion (the very essence of the public sphere) is often absent on the Net. The article argues that open-platform Public Service Media (PSM) are capable of developing more comprehensive and inclusive social frameworks than online providers. Despite the growing financial gulf between PSM and their commercial competitors, public institutions should be free to expand online and into different platforms. As trusted media brands, PSM contribute to the creation of an inclusive public sphere, enhanced civic engagement and informed citizenship. The traditional Habermasian concept of the national public sphere created by the mass media of newspapers and television is said to have transformed to a multi-layered sphere of online and social networks which are increasingly important in engaging and mobilizing citizenship and in shaping the discourse within which rational discussion takes place. This article argues that the democratizing and empowering functions of the Internet and the new social media is being exaggerated and represent technological optimism for a number of reasons: the open participation of the Internet can turn chaotic; there is a problem of inclusiveness; censorship might be an issue; the Internet has become a major arena for corporate activity; the Internet's content is highly partisan; and above all, extensive dialogue and critical discussion (the very essence of the public sphere) is often absent on the Net. The article argues that open-platform Public Service Media (PSM) are capable of developing more comprehensive and inclusive social frameworks than online providers. Despite the growing financial gulf between PSM and their commercial competitors, public institutions should be free to expand online and into different platforms. As trusted media brands, PSM contribute to the creation of an inclusive public sphere, enhanced civic engagement and informed citizenship.",doi: 10.1080/1369118X.2010.514356,,,
7,,,"Jarman, Holly",Collaboration and Consultation: Functional Representation in EU Stakeholder Dialogues,Journal of European Integration,33,4,July,385--399,2011,,,http://dx.doi.org/10.1080/07036337.2011.579748,Journal of European Integration,,,,,Routledge,,,,,,,"Abstract In the past decade, the EU has experimented with various types of consultation mechanisms intended to address perceived deficits in policy knowledge and decision-making legitimacy within the European system. I examine attempts by the European Commission to build up its decision-making legitimacy and inform policy via various formal mechanisms, focusing on the extent to which the relationship between the Commission and its civil society groups is collaborative or consultative. In particular, I examine two such experiments: The DG Trade Civil Society Dialogue (CSD) and the DG SANCO platform on Diet, Physical Activity and Health. DG Trade, a strong and relatively autonomous DG, developed a consultative model of engagement, gaining legitimation by consulting with advocacy groups. DG SANCO, working in areas where the EU competencies are weak, adopts a collaborative model in which it can set the agenda and structure debates but fundamentally depends on industry association partners, rather than its own legal powers, to achieve its goals. Abstract In the past decade, the EU has experimented with various types of consultation mechanisms intended to address perceived deficits in policy knowledge and decision-making legitimacy within the European system. I examine attempts by the European Commission to build up its decision-making legitimacy and inform policy via various formal mechanisms, focusing on the extent to which the relationship between the Commission and its civil society groups is collaborative or consultative. In particular, I examine two such experiments: The DG Trade Civil Society Dialogue (CSD) and the DG SANCO platform on Diet, Physical Activity and Health. DG Trade, a strong and relatively autonomous DG, developed a consultative model of engagement, gaining legitimation by consulting with advocacy groups. DG SANCO, working in areas where the EU competencies are weak, adopts a collaborative model in which it can set the agenda and structure debates but fundamentally depends on industry association partners, rather than its own legal powers, to achieve its goals.",doi: 10.1080/07036337.2011.579748,,,
7,,,"Kollmann, Elizabeth Kunz; Reich, Christine; Bell, Larry & Goss, Juli",Tackling Tough Topics: Using Socio-Scientific Issues to Help Museum Visitors Participate in Democratic Dialogue and Increase Their Understandings of Current Science and Technology,Journal of Museum Education,38,2,July,174--186,2013,,,http://dx.doi.org/10.1080/10598650.2013.11510768,Journal of Museum Education,,,,,Routledge,,,,,,,"AbstractIn a world of increasing scientific and technological complexity, where science and technology play an expanding role in our lives, there is need for a democratic citizenry that is skilled at discussing and making choices that are informed by science and shaped by individual and collective values. Although an oft argued rationale for teaching science is the need for informed citizens, few have connected science education goals to democratic dialogue. At the Museum of Science, taking on this task?to promote democratic dialogue and teach the public about current science and technology?has meant a change in our approach to science education over the past decade. We know that creating an informed citizenry prepared to address today's challenges requires educating the public about cutting edge science and technology research connected to the issues of the day, but it also requires moving beyond a public understanding of science model to a public engagement with science model in which the public's expertise, values, and personal experience are respected, explored, and discussed. Socio-scientific topics ranging from ?Under what conditions should nanotechnology in medicine and personal care products be made available to the public?? to ?Should parents be able make decisions about their future child based upon their genetic sequence?? have proven to be an effective means to achieve the goals of public engagement mode. In the projects detailed here, we show how and why they also prove effective as a means by which science museums can promote democratic dialogue and learning about current science and technology. AbstractIn a world of increasing scientific and technological complexity, where science and technology play an expanding role in our lives, there is need for a democratic citizenry that is skilled at discussing and making choices that are informed by science and shaped by individual and collective values. Although an oft argued rationale for teaching science is the need for informed citizens, few have connected science education goals to democratic dialogue. At the Museum of Science, taking on this task?to promote democratic dialogue and teach the public about current science and technology?has meant a change in our approach to science education over the past decade. We know that creating an informed citizenry prepared to address today's challenges requires educating the public about cutting edge science and technology research connected to the issues of the day, but it also requires moving beyond a public understanding of science model to a public engagement with science model in which the public's expertise, values, and personal experience are respected, explored, and discussed. Socio-scientific topics ranging from ?Under what conditions should nanotechnology in medicine and personal care products be made available to the public?? to ?Should parents be able make decisions about their future child based upon their genetic sequence?? have proven to be an effective means to achieve the goals of public engagement mode. In the projects detailed here, we show how and why they also prove effective as a means by which science museums can promote democratic dialogue and learning about current science and technology.",doi: 10.1080/10598650.2013.11510768,,,
7,,,"Krishnan, Archana; Ferro, Enrico G.; Weikum, Damian; Vagenas, Panagiotis; Lama, Javier R.; Sanchez, Jorge & Altice, Frederick L.",Communication technology use and mHealth acceptance among HIV-infected men who have sex with men in Peru: implications for HIV prevention and treatment,AIDS Care,27,3,March,273--282,2015,,,http://dx.doi.org/10.1080/09540121.2014.963014,AIDS Care,,,,,Taylor & Francis,,,,,,,"The HIV epidemic in Peru is concentrated among men who have sex with men (MSM). Given that MSM have been documented as early adopters of emerging technology, we examined communication technology access and utilization, and mobile health (mHealth) acceptance among Peruvian MSM and transgender women (TGW) in order to gauge opportunities for mHealth-enabled HIV interventions. A convenience sample of 359 HIV-infected MSM and TGW recruited from three sites in Lima, Peru completed standardized assessments of alcohol use disorders (AUDs), risky sexual behavior, and antiretroviral therapy (ART) adherence along with self-constructed measures of communication technology access and utilization, and mHealth acceptance. Most participants (86%) had daily access to any cell phone, including smartphones (30%). The most frequent communication activities were receiving and making calls, and receiving and sending text messages using cell phones. On a 5-point Likert scale, participants expressed interest in using mHealth for medication reminders (M = 3.21, SD = 1.32) and engaging in anonymous online interactions with health professionals to discuss HIV-related issues (M = 3.56, SD = 1.33). Importantly, no significant differences were found in communication technology use and mHealth acceptance among participants with AUDs, depression, and suboptimal ART adherence, all of which are associated with poor HIV treatment outcomes. Findings show support for implementing mHealth-based intervention strategies using cell phones to assess and reduce HIV-risk behaviors among HIV-infected MSM and TGW. The HIV epidemic in Peru is concentrated among men who have sex with men (MSM). Given that MSM have been documented as early adopters of emerging technology, we examined communication technology access and utilization, and mobile health (mHealth) acceptance among Peruvian MSM and transgender women (TGW) in order to gauge opportunities for mHealth-enabled HIV interventions. A convenience sample of 359 HIV-infected MSM and TGW recruited from three sites in Lima, Peru completed standardized assessments of alcohol use disorders (AUDs), risky sexual behavior, and antiretroviral therapy (ART) adherence along with self-constructed measures of communication technology access and utilization, and mHealth acceptance. Most participants (86%) had daily access to any cell phone, including smartphones (30%). The most frequent communication activities were receiving and making calls, and receiving and sending text messages using cell phones. On a 5-point Likert scale, participants expressed interest in using mHealth for medication reminders (M = 3.21, SD = 1.32) and engaging in anonymous online interactions with health professionals to discuss HIV-related issues (M = 3.56, SD = 1.33). Importantly, no significant differences were found in communication technology use and mHealth acceptance among participants with AUDs, depression, and suboptimal ART adherence, all of which are associated with poor HIV treatment outcomes. Findings show support for implementing mHealth-based intervention strategies using cell phones to assess and reduce HIV-risk behaviors among HIV-infected MSM and TGW.",doi: 10.1080/09540121.2014.963014,,,
7,,,"Kwak, Nojin; Campbell, Scott W.; Choi, Junho & Bae, Soo Young",Mobile communication and public affairs engagement in Korea: an examination of non-linear relationships between mobile phone use and engagement across age groups,Asian Journal of Communication,21,5,October,485--503,2011,,,http://dx.doi.org/10.1080/01292986.2011.587016,Asian Journal of Communication,,,,,Routledge,,,,,,,"This study examines the links between the use of mobile telephony and involvement in key areas of public life deemed important for a healthy society. We assess how three types of mobile phone uses (informational, relational, and social recreational) are related to two aspects of public affairs participation in South Korea (community engagement and political participation). Overall, findings in this study show significant roles of mobile phone use. For example, use of the mobile phone to seek out public affairs information and to discuss politics, i.e., informational use, was positively related to civic and political participation. Relational and social recreational use of the mobile phone was also found to have interesting and distinctive patterns of relationships with the criterion variables. Findings of this study mostly support the Mobile Reinforcement Hypothesis, which predicts that mobile communication primarily fuels trends already in place with the greatest benefits going to those who are already involved in public affairs, such as those who are older and with greater political interest. However, the observation of nonlinear relationships between mobile phone use and engagement dimensions along the age continuum strongly suggests that the political and civic role of mobile telephony is much more nuanced than previously assumed. This study examines the links between the use of mobile telephony and involvement in key areas of public life deemed important for a healthy society. We assess how three types of mobile phone uses (informational, relational, and social recreational) are related to two aspects of public affairs participation in South Korea (community engagement and political participation). Overall, findings in this study show significant roles of mobile phone use. For example, use of the mobile phone to seek out public affairs information and to discuss politics, i.e., informational use, was positively related to civic and political participation. Relational and social recreational use of the mobile phone was also found to have interesting and distinctive patterns of relationships with the criterion variables. Findings of this study mostly support the Mobile Reinforcement Hypothesis, which predicts that mobile communication primarily fuels trends already in place with the greatest benefits going to those who are already involved in public affairs, such as those who are older and with greater political interest. However, the observation of nonlinear relationships between mobile phone use and engagement dimensions along the age continuum strongly suggests that the political and civic role of mobile telephony is much more nuanced than previously assumed.",doi: 10.1080/01292986.2011.587016,,,
