BibliographyType,ISBN,Identifier,Author,Title,Journal,Volume,Number,Month,Pages,Year,Address,Note,URL,Booktitle,Chapter,Edition,Series,Editor,Publisher,ReportType,Howpublished,Institution,Organizations,School,Annote,Abstract,Custom2,Custom3,Custom4,Custom5
7,,,"Desouza, Kevin C. & Bhagwatwar, Akshay",Technology-Enabled Participatory Platforms for Civic Engagement: The Case of U.S. Cities,Journal of Urban Technology,21,4,October,25--50,2014,,,http://dx.doi.org/10.1080/10630732.2014.954898,Journal of Urban Technology,,,,,Routledge,,,,,,,"AbstractTechnology-enabled participatory platforms are proving to be valuable canvases for engaging citizens in solving public-good challenges. Citizens are playing a more active role by either designing platforms themselves or participating on platforms created by public agencies. Unfortunately, our theoretical knowledge about the nature of these platforms is limited. In this paper, we take the first steps towards understanding technology-enabled participatory platforms. Through an exploratory analysis, following the spirit of a grounded theoretic methodology, we examined technology-enabled participatory platforms in the 25 most populated cities in the United States. We deduce four main archetypes?citizen centric and citizen data, citizen centric and government data, government centric and citizen data, and government centric and citizen-developed solutions of technology-enabled participatory platforms. We describe the intricacies of how collective intelligence is leveraged on these platforms. Implications for local government managers and urban planners are discussed. We hypothesize how the future of these platforms might evolve in the not so distant future. AbstractTechnology-enabled participatory platforms are proving to be valuable canvases for engaging citizens in solving public-good challenges. Citizens are playing a more active role by either designing platforms themselves or participating on platforms created by public agencies. Unfortunately, our theoretical knowledge about the nature of these platforms is limited. In this paper, we take the first steps towards understanding technology-enabled participatory platforms. Through an exploratory analysis, following the spirit of a grounded theoretic methodology, we examined technology-enabled participatory platforms in the 25 most populated cities in the United States. We deduce four main archetypes?citizen centric and citizen data, citizen centric and government data, government centric and citizen data, and government centric and citizen-developed solutions of technology-enabled participatory platforms. We describe the intricacies of how collective intelligence is leveraged on these platforms. Implications for local government managers and urban planners are discussed. We hypothesize how the future of these platforms might evolve in the not so distant future.",doi: 10.1080/10630732.2014.954898,,,
7,,,"Ertiö, Titiana-Petra",Participatory Apps for Urban Planning--Space for Improvement,Planning Practice & Research,30,3,May,303--321,2015,,,http://dx.doi.org/10.1080/02697459.2015.1052942,Planning Practice & Research,,,,,Routledge,,,,,,,"Participatory urban planning is considered an important aspect of developing local democracy. Recently, the use of mobile technologies to engage with citizens has gained interest among researchers, policy-makers, and activists. The purpose of this article is to introduce a typology that identifies types of mobile applications (apps) supporting citizen participation in urban planning. The presented typology is developed based on theories of participation and has three dimensions: type of data collected, information flow, and empowerment of citizens. Overall, the typology identifies eight types of participatory apps. Participatory apps in use around the world are then plotted into the typology and their contribution is analyzed with reference to the dimensions of the typology. Apps evolve from sharing information on the surrounding environment towards a dialogue aimed to accommodate citizen knowledge into the planning process. The article concludes that the impact of planning apps has yet been modest, but is expected to increase, and discusses ways in which planning apps can leverage citizens' knowledge in the future. Participatory urban planning is considered an important aspect of developing local democracy. Recently, the use of mobile technologies to engage with citizens has gained interest among researchers, policy-makers, and activists. The purpose of this article is to introduce a typology that identifies types of mobile applications (apps) supporting citizen participation in urban planning. The presented typology is developed based on theories of participation and has three dimensions: type of data collected, information flow, and empowerment of citizens. Overall, the typology identifies eight types of participatory apps. Participatory apps in use around the world are then plotted into the typology and their contribution is analyzed with reference to the dimensions of the typology. Apps evolve from sharing information on the surrounding environment towards a dialogue aimed to accommodate citizen knowledge into the planning process. The article concludes that the impact of planning apps has yet been modest, but is expected to increase, and discusses ways in which planning apps can leverage citizens' knowledge in the future.",doi: 10.1080/02697459.2015.1052942,,,
7,,,"Felt, Ulrike; Schumann, Simone & Schwarz, Claudia G.","(Re)assembling Natures, Cultures, and (Nano)technologies in Public Engagement",Science as Culture,24,4,October,458--483,2015,,,http://dx.doi.org/10.1080/09505431.2015.1055720,Science as Culture,,,,,Routledge,,,,,,,"AbstractPractices of ordering are powerful means of giving structure to people's lives and providing a sense of control. The analysis of three episodes from discussion groups on nanotechnology in Austria shows that citizens evaluate new technologies with regard to how they intersect with, support, or disturb existing orders. The concept of discursive assemblages serves as a lens for recognising the non-fixed character of the discursive process, while still allowing the analyst to identify how specific elements, such as conceptions of nature, culture, and technology, are (re)assembled at particular moments. Each of the three episodes represents a specific way of creating and negotiating assemblages: the first case demonstrates how discussants collectively discuss a nature?technology hybrid (nano-bamboo socks) against the backdrop of a highly valued ideal of keeping ?the natural? and ?the technological? separate; the second episode exemplifies a clash of two assemblages as participants argued for or against the application of nanotechnology in food products; and the third example illustrates the process of collective experimentation with different assemblages to make sense of a highly futuristic nanochip for brain enhancement. Together the episodes demonstrate that participants in public engagement settings do not address nanotechnology as a simple question of choice between acceptance and rejection but rather engage in processes of care regarding how a society might develop when technological innovations such as nanotechnology threaten to blur existing boundaries and orders, such as the distinction between nature and culture. AbstractPractices of ordering are powerful means of giving structure to people's lives and providing a sense of control. The analysis of three episodes from discussion groups on nanotechnology in Austria shows that citizens evaluate new technologies with regard to how they intersect with, support, or disturb existing orders. The concept of discursive assemblages serves as a lens for recognising the non-fixed character of the discursive process, while still allowing the analyst to identify how specific elements, such as conceptions of nature, culture, and technology, are (re)assembled at particular moments. Each of the three episodes represents a specific way of creating and negotiating assemblages: the first case demonstrates how discussants collectively discuss a nature?technology hybrid (nano-bamboo socks) against the backdrop of a highly valued ideal of keeping ?the natural? and ?the technological? separate; the second episode exemplifies a clash of two assemblages as participants argued for or against the application of nanotechnology in food products; and the third example illustrates the process of collective experimentation with different assemblages to make sense of a highly futuristic nanochip for brain enhancement. Together the episodes demonstrate that participants in public engagement settings do not address nanotechnology as a simple question of choice between acceptance and rejection but rather engage in processes of care regarding how a society might develop when technological innovations such as nanotechnology threaten to blur existing boundaries and orders, such as the distinction between nature and culture.",doi: 10.1080/09505431.2015.1055720,,,
7,,,"Foth, Marcus; Bajracharya, Bhishna; Brown, Ross & Hearn, Greg",The Second Life of urban planning? Using NeoGeography tools for community engagement,Journal of Location Based Services,3,2,June,97--117,2009,,,http://dx.doi.org/10.1080/17489720903150016,Journal of Location Based Services,,,,,Taylor & Francis,,,,,,,"The majority of the world's citizens now live in cities. Although urban planning can thus be thought of as a field with significant ramifications on the human condition, many practitioners feel that it has reached the crossroads in thought leadership between traditional practice and a new, more participatory and open approach. Conventional ways to engage people in participatory planning exercises are limited in reach and scope. At the same time, socio-cultural trends and technology innovation offer opportunities to re-think the status quo in urban planning. NeoGeography introduces tools and services that allow non-geographers to use advanced geographical information systems. Similarly, is there a potential for the emergence of a neo-planning paradigm in which urban planning is carried out through active civic engagement aided by Web 2.0 and new media technologies thus redefining the role of practicing planners? This paper traces a number of evolving links between urban planning, NeoGeography and information and communication technology. Two significant trends ? participation and visualisation ? with direct implications for urban planning are discussed. Combining advanced participation and visualisation features, the popular virtual reality environment Second Life is then introduced as a test bed to explore a planning workshop and an integrated software event framework to assist narrative generation. We discuss an approach to harness and analyse narratives using virtual reality logging to make transparent how users understand and interpret proposed urban designs. The majority of the world's citizens now live in cities. Although urban planning can thus be thought of as a field with significant ramifications on the human condition, many practitioners feel that it has reached the crossroads in thought leadership between traditional practice and a new, more participatory and open approach. Conventional ways to engage people in participatory planning exercises are limited in reach and scope. At the same time, socio-cultural trends and technology innovation offer opportunities to re-think the status quo in urban planning. NeoGeography introduces tools and services that allow non-geographers to use advanced geographical information systems. Similarly, is there a potential for the emergence of a neo-planning paradigm in which urban planning is carried out through active civic engagement aided by Web 2.0 and new media technologies thus redefining the role of practicing planners? This paper traces a number of evolving links between urban planning, NeoGeography and information and communication technology. Two significant trends ? participation and visualisation ? with direct implications for urban planning are discussed. Combining advanced participation and visualisation features, the popular virtual reality environment Second Life is then introduced as a test bed to explore a planning workshop and an integrated software event framework to assist narrative generation. We discuss an approach to harness and analyse narratives using virtual reality logging to make transparent how users understand and interpret proposed urban designs.",doi: 10.1080/17489720903150016,,,
7,,,"Fredericks, Joel & Foth, Marcus",Augmenting public participation: enhancing planning outcomes through the use of social media and web 2.0,Australian Planner,50,3,September,244--256,2013,,,http://dx.doi.org/10.1080/07293682.2012.748083,Australian Planner,,,,,Routledge,,,,,,,"Abstract Social media and web 2.0 tools offer opportunities to devise novel participation strategies that can engage previously difficult to reach, as well as new, segments of society in urban planning. This paper examines participatory planning in the four local government areas of Brisbane City Council, Gold Coast City Council, Redland City Council and Toowoomba Regional Council, all situated in South East Queensland, Australia. The paper discusses how social media and web 2.0 tools can deliver a more engaging planning experience to citizens and investigates local government's current use and receptiveness to social media tools for plan-making and community engagement. The study's research informed the development of criteria to assess the level of participation reached through the current use of social media and web 2.0 in the four local government areas. This resulted in an adaptation of the International Association for Public Participation (IAP2) Toolbox to integrate these new tools, which is being presented to encourage further discussion and evaluation by planning professionals. Abstract Social media and web 2.0 tools offer opportunities to devise novel participation strategies that can engage previously difficult to reach, as well as new, segments of society in urban planning. This paper examines participatory planning in the four local government areas of Brisbane City Council, Gold Coast City Council, Redland City Council and Toowoomba Regional Council, all situated in South East Queensland, Australia. The paper discusses how social media and web 2.0 tools can deliver a more engaging planning experience to citizens and investigates local government's current use and receptiveness to social media tools for plan-making and community engagement. The study's research informed the development of criteria to assess the level of participation reached through the current use of social media and web 2.0 in the four local government areas. This resulted in an adaptation of the International Association for Public Participation (IAP2) Toolbox to integrate these new tools, which is being presented to encourage further discussion and evaluation by planning professionals.",doi: 10.1080/07293682.2012.748083,,,
7,,,"Freelon, Deen; Wells, Chris & Bennett, W. Lance",Participation in the Youth Civic Web: Assessing User Activity Levels in Web Sites Presenting Two Civic Styles,Journal of Information Technology & Politics,10,3,July,293--309,2013,,,http://dx.doi.org/10.1080/19331681.2013.792309,Journal of Information Technology & Politics,,,,,Routledge,,,,,,,"ABSTRACT Concerns over youth disengagement from conventional politics mixed with perceptions of youth aptitude for digital media have led scholars and practitioners to investigate civic Web sites as locations of potential youth learning and participation. Over the past few years, the scholarly literature on youth civic Web sites has developed a number of conceptual vocabularies for, and catalogued the nature of, the civic engagement opportunities offered by such sites. But the extant literature lacks documentation of a critically important step in this research logic: the extent to which young users actually take advantage of the opportunities to offered them. This study addresses this gap by presenting a theoretically driven investigation of specific participatory features in the youth civic Web and the quantity of user contributions they attract. Drawing from untested assumptions found in recent work, we test hypotheses concerning the impact on user activity of (a) citizenship orientations communicated by sites and (b) the organizational background of sites. We find that how sites communicate citizenship plays a significant role in determining the quantity of user participation, while the type of organization sponsoring a site makes little difference. We also document the existence of certain ?superstar? sites that attract disproportionate amounts of user content. Directions for future research and methodological issues related to the coding of diverse activity on complex sites and challenges to causal inference are also discussed. ABSTRACT Concerns over youth disengagement from conventional politics mixed with perceptions of youth aptitude for digital media have led scholars and practitioners to investigate civic Web sites as locations of potential youth learning and participation. Over the past few years, the scholarly literature on youth civic Web sites has developed a number of conceptual vocabularies for, and catalogued the nature of, the civic engagement opportunities offered by such sites. But the extant literature lacks documentation of a critically important step in this research logic: the extent to which young users actually take advantage of the opportunities to offered them. This study addresses this gap by presenting a theoretically driven investigation of specific participatory features in the youth civic Web and the quantity of user contributions they attract. Drawing from untested assumptions found in recent work, we test hypotheses concerning the impact on user activity of (a) citizenship orientations communicated by sites and (b) the organizational background of sites. We find that how sites communicate citizenship plays a significant role in determining the quantity of user participation, while the type of organization sponsoring a site makes little difference. We also document the existence of certain ?superstar? sites that attract disproportionate amounts of user content. Directions for future research and methodological issues related to the coding of diverse activity on complex sites and challenges to causal inference are also discussed.",doi: 10.1080/19331681.2013.792309,,,
7,,,"Freelon, Deen Goodwin",TALKING AMONG THEMSELVES,"Information, Communication & Society",14,2,March,198--218,2011,,,http://dx.doi.org/10.1080/1369118X.2010.495410,"Information, Communication & Society",,,,,Routledge,,,,,,,"The character of youth civic engagement on the internet has emerged as a productive topic of study in communication research. Concurrently, a number of recent studies of online forums have found that technological design features can powerfully influence both the form and content of civic discussion. The present study integrates these previously unacquainted literatures, contributing to each by comparing the user content of two online youth engagement forums: one of which tightly manages communication between participants and the other of which grants them far more expressive latitude. The results indicate that technical design matters: significantly more topics of a traditionally civic character were raised in the former than in the latter. Further, the expressive forum elicited twice the number of total posts than its counterpart, although the highly regulated forum attracted significantly more unique users. Notably, the populations posting in the two spaces were almost completely mutually exclusive, with the vast majority of users posting exclusively in one or the other. The implications of these findings are discussed in the context of youth civic forums and youth civic engagement more generally. The character of youth civic engagement on the internet has emerged as a productive topic of study in communication research. Concurrently, a number of recent studies of online forums have found that technological design features can powerfully influence both the form and content of civic discussion. The present study integrates these previously unacquainted literatures, contributing to each by comparing the user content of two online youth engagement forums: one of which tightly manages communication between participants and the other of which grants them far more expressive latitude. The results indicate that technical design matters: significantly more topics of a traditionally civic character were raised in the former than in the latter. Further, the expressive forum elicited twice the number of total posts than its counterpart, although the highly regulated forum attracted significantly more unique users. Notably, the populations posting in the two spaces were almost completely mutually exclusive, with the vast majority of users posting exclusively in one or the other. The implications of these findings are discussed in the context of youth civic forums and youth civic engagement more generally.",doi: 10.1080/1369118X.2010.495410,,,
7,,,"Freelon, Deen G.; Kriplean, Travis; Morgan, Jonathan; Bennett, W. Lance & Borning, Alan",Facilitating Diverse Political Engagement with the Living Voters Guide,Journal of Information Technology & Politics,9,3,July,279--297,2012,,,http://dx.doi.org/10.1080/19331681.2012.665755,Journal of Information Technology & Politics,,,,,Routledge,,,,,,,"ABSTRACT Unlike 20th-century mass media, the Internet requires self-selection of content by its very nature. This has raised the normative concern that users may opt to encounter only political information and perspectives that accord with their pre-existing views. This study examines the different ways that voters appropriated a new, purpose-built online engagement platform to engage with a wide variety of political opinions and arguments. In a system aimed at helping Washington state citizens make their 2010 election decisions, we find that users take significant advantage of three key opportunities to engage with political diversity: accessing, considering, and producing arguments on both sides of various policy proposals. Notably, engagement with each of these forms of participation drops off as the required level of commitment increases. We conclude by discussing the implications of these results as well as directions for future research. ABSTRACT Unlike 20th-century mass media, the Internet requires self-selection of content by its very nature. This has raised the normative concern that users may opt to encounter only political information and perspectives that accord with their pre-existing views. This study examines the different ways that voters appropriated a new, purpose-built online engagement platform to engage with a wide variety of political opinions and arguments. In a system aimed at helping Washington state citizens make their 2010 election decisions, we find that users take significant advantage of three key opportunities to engage with political diversity: accessing, considering, and producing arguments on both sides of various policy proposals. Notably, engagement with each of these forms of participation drops off as the required level of commitment increases. We conclude by discussing the implications of these results as well as directions for future research.",doi: 10.1080/19331681.2012.665755,,,
7,,,"Hao, Xiaoming; Wen, Nainan & George, Cherian",News consumption and political and civic engagement among young people,Journal of Youth Studies,17,9,October,1221--1238,2014,,,http://dx.doi.org/10.1080/13676261.2014.901490,Journal of Youth Studies,,,,,Routledge,,,,,,,"This study examined whether the use of various types of media for news consumption would influence young people's political and civic engagement through a survey of university students in Singapore. The findings showed that news consumption through different platforms related to the respondents' political and civic participation in different ways. Consumption of news through the traditional media was not significantly associated with either offline or online political participation. Instead, news consumption through the Internet and social network sites was significantly associated with both offline and online political and civic engagement and political knowledge. In addition, print and Internet news consumption was found to be significantly associated with political knowledge. Implications of the findings were also discussed. This study examined whether the use of various types of media for news consumption would influence young people's political and civic engagement through a survey of university students in Singapore. The findings showed that news consumption through different platforms related to the respondents' political and civic participation in different ways. Consumption of news through the traditional media was not significantly associated with either offline or online political participation. Instead, news consumption through the Internet and social network sites was significantly associated with both offline and online political and civic engagement and political knowledge. In addition, print and Internet news consumption was found to be significantly associated with political knowledge. Implications of the findings were also discussed.",doi: 10.1080/13676261.2014.901490,,,
7,,,"Ho, Shirley S.; Liao, Youqing & Rosenthal, Sonny",Applying the Theory of Planned Behavior and Media Dependency Theory: Predictors of Public Pro-environmental Behavioral Intentions in Singapore,Environmental Communication,9,1,January,77--99,2015,,,http://dx.doi.org/10.1080/17524032.2014.932819,Environmental Communication,,,,,Routledge,,,,,,,"Applying the theory of planned behavior and media dependency theory, this study examines the effects of attitude, subjective norms, perceived behavioral control (PBC), media dependency, traditional media attention, Internet attention, and interpersonal communication on two types of pro-environmental behaviors (PEBs)?green-buying and environmental civic engagement. Regression analysis of a nationally representative survey of adult Singaporeans (N = 1168) indicated that attitude, PBC, media dependency, traditional media attention, and interpersonal communication were positively associated with green-buying. Notably, traditional media attention, as well as interpersonal communication, moderated the influence of media dependency on green-buying behavior. In addition, attitude, descriptive norms, media dependency, Internet attention, and interpersonal communication positively predicted environmental civic engagement. Findings suggest the importance of communication factors in the adoption of the two PEBs. Applying the theory of planned behavior and media dependency theory, this study examines the effects of attitude, subjective norms, perceived behavioral control (PBC), media dependency, traditional media attention, Internet attention, and interpersonal communication on two types of pro-environmental behaviors (PEBs)?green-buying and environmental civic engagement. Regression analysis of a nationally representative survey of adult Singaporeans (N = 1168) indicated that attitude, PBC, media dependency, traditional media attention, and interpersonal communication were positively associated with green-buying. Notably, traditional media attention, as well as interpersonal communication, moderated the influence of media dependency on green-buying behavior. In addition, attitude, descriptive norms, media dependency, Internet attention, and interpersonal communication positively predicted environmental civic engagement. Findings suggest the importance of communication factors in the adoption of the two PEBs.",doi: 10.1080/17524032.2014.932819,,,
7,,,"Houghton, Kirralie; Miller, Evonne & Foth, Marcus","Integrating ICT into the planning process: impacts, opportunities and challenges",Australian Planner,51,1,January,24--33,2014,,,http://dx.doi.org/10.1080/07293682.2013.770771,Australian Planner,,,,,Routledge,,,,,,,"One of the most significant lifestyle and technological trends of the twenty-first century is the emergence and increased ubiquity of mobile information and communication technologies (mICT). The potential of mICT raises critical questions for planners, potentially enabling citizen engagement and enhancing the urban planning process through facilitating communication, interaction and collaboration between planning professionals and the public. To date, although technology has become integral to all functions within our urban environment, little is known about how urban planners perceive mICT and its current and potential future role in the planning process. This research explores this knowledge gap, via empirical data gathered from town planners of various sectors based in Queensland. The findings illustrate that these planners believed ICT offered strong potential to share information, creatively build community, connect with users of public spaces and adapt places in swift and temporary ways. This paper explores the issues of integrating mICT into planning practice and the affordances that these technologies offer for community consultation and placemaking. The paper aims to spark a discussion to find the best ways to overcome key barriers to making ICT part of the daily practice of planning professionals, including knowledge, skill, agency and time constraints. One of the most significant lifestyle and technological trends of the twenty-first century is the emergence and increased ubiquity of mobile information and communication technologies (mICT). The potential of mICT raises critical questions for planners, potentially enabling citizen engagement and enhancing the urban planning process through facilitating communication, interaction and collaboration between planning professionals and the public. To date, although technology has become integral to all functions within our urban environment, little is known about how urban planners perceive mICT and its current and potential future role in the planning process. This research explores this knowledge gap, via empirical data gathered from town planners of various sectors based in Queensland. The findings illustrate that these planners believed ICT offered strong potential to share information, creatively build community, connect with users of public spaces and adapt places in swift and temporary ways. This paper explores the issues of integrating mICT into planning practice and the affordances that these technologies offer for community consultation and placemaking. The paper aims to spark a discussion to find the best ways to overcome key barriers to making ICT part of the daily practice of planning professionals, including knowledge, skill, agency and time constraints.",doi: 10.1080/07293682.2013.770771,,,
7,,,"Hsieh, Yuli Patrick & Li, Meng-Hao","Online political participation, civic talk, and media multiplexity: how Taiwanese citizens express political opinions on the Web","Information, Communication & Society",17,1,January,26--44,2014,,,http://dx.doi.org/10.1080/1369118X.2013.833278,"Information, Communication & Society",,,,,Routledge,,,,,,,"This study seeks to assess the implications of the social use of information and communication technologies (ICTs) for online political participation. Past research investigating the link between ICTs and political participation has emphasized the informational use of ICTs, overlooking their communication-enabling potentials for facilitating political talk in interpersonal spaces and subsequently, political participation in public domains. To understand further how ICTs as a means of communication may relate to political participation, we use data from the 2008 Taiwan Social Change Survey (N?=?1076) to examine the relationship between the Internet and online political participation by looking at online media use for social interaction and engagement in civic talk online. Our findings suggest that interpersonal factors such as online civic talk and media multiplexity are positively associated with online political participation. Individuals who discuss politics with their friends via the Internet and those who use more types of online media for social interaction are more likely to contact legislators and elected officials directly via the Web and articulate their political thoughts in online public spaces such as forums, blogs, and websites of news media. We further offer an assessment of the findings' implications for political participation, political communication, and digital inequality. This study seeks to assess the implications of the social use of information and communication technologies (ICTs) for online political participation. Past research investigating the link between ICTs and political participation has emphasized the informational use of ICTs, overlooking their communication-enabling potentials for facilitating political talk in interpersonal spaces and subsequently, political participation in public domains. To understand further how ICTs as a means of communication may relate to political participation, we use data from the 2008 Taiwan Social Change Survey (N?=?1076) to examine the relationship between the Internet and online political participation by looking at online media use for social interaction and engagement in civic talk online. Our findings suggest that interpersonal factors such as online civic talk and media multiplexity are positively associated with online political participation. Individuals who discuss politics with their friends via the Internet and those who use more types of online media for social interaction are more likely to contact legislators and elected officials directly via the Web and articulate their political thoughts in online public spaces such as forums, blogs, and websites of news media. We further offer an assessment of the findings' implications for political participation, political communication, and digital inequality.",doi: 10.1080/1369118X.2013.833278,,,
7,,,"Huang, Chenchen; Pennington‐Gray, Lori; Ko, Yong Jae & Thapa, Brijesh",ENGAGING TIMESHARE OWNERS IN TOURISM DESTINATION MANAGEMENT: TOURISM PLANNING AND TOURISM MARKETING IMPLICATIONS,Journal of Travel & Tourism Marketing,27,1,January,14--30,2010,,,http://dx.doi.org/10.1080/10548400903534766,Journal of Travel & Tourism Marketing,,,,,Routledge,,,,,,,"It is important to understand tourists' willingness to participate in tourism planning and the factors influencing their willingness because they are an integral part of the destination and ultimately one of the main buyers of the product. Timeshare owners are a special group of tourists who have additional connections with the tourism destination through their timeshare. The purpose of this study was to investigate the relationships among timeshare owners' perceptions of tourism planning, civic engagement, sense of place, and willingness to participate in tourism planning. This study was based on a questionnaire survey of U.S. timeshare owners. The total sample size was 302. A two?stage structural equation modeling approach was applied in data analysis. Results from the measurement model suggested that the model fit the data quite well. Results from the structural model suggested that timeshare owners' perceptions of tourism planning, their past history of civic participation, and their sense of place significantly impact their willingness to participate in tourism planning, while timeshare owners' past experience in political participation did not significantly affect their willingness to participate in tourism planning. Implications of the findings in tourism planning and tourism destination marketing are presented. It is important to understand tourists' willingness to participate in tourism planning and the factors influencing their willingness because they are an integral part of the destination and ultimately one of the main buyers of the product. Timeshare owners are a special group of tourists who have additional connections with the tourism destination through their timeshare. The purpose of this study was to investigate the relationships among timeshare owners' perceptions of tourism planning, civic engagement, sense of place, and willingness to participate in tourism planning. This study was based on a questionnaire survey of U.S. timeshare owners. The total sample size was 302. A two?stage structural equation modeling approach was applied in data analysis. Results from the measurement model suggested that the model fit the data quite well. Results from the structural model suggested that timeshare owners' perceptions of tourism planning, their past history of civic participation, and their sense of place significantly impact their willingness to participate in tourism planning, while timeshare owners' past experience in political participation did not significantly affect their willingness to participate in tourism planning. Implications of the findings in tourism planning and tourism destination marketing are presented.",doi: 10.1080/10548400903534766,,,
7,,,"Jöuet, Josiane",The Internet as a New Civic Form,Javnost - The Public,16,1,January,59--72,2009,,,http://dx.doi.org/10.1080/13183222.2009.11008998,Javnost - The Public,,,,,Routledge,,,,,,,"AbstractThe article argues that, beyond the boundaries of activists and concerned citizens, the massive appropriation of the Internet techniques of self-publication and the social modes of interactions on the web, lead to the extension of the public sphere to the rank-and-file. It takes the position that civic culture is not homogeneous and that it is shaped by different social practices that we examine through three sets of digital public spheres. First, the rise of ?free speech? in professional journalistic practices on media websites expands to readers? voices (in forums, online surveys, readers? comments), while citizens? engagement in amateur grassroots journalism challenges both the professional practices and the ethics of journalism. Second, the lively political blogosphere demonstrates how personal opinions on public matters find their legitimacy in the interactive dialogue in and across networks and lead to the emergence of rank-and-fi le opinion leaders, while also presenting various pitfalls, such as the redundancy of a limited number of viewpoints. Third, the social and leisurely Internet usage of ordinary citizens leads them to confront political and public issues in a casual and random manner, which in turn leads them to discuss these matters occasionally in online or face-to-face settings. This trend is reinforced by the innovative creation of user-generated content, mixing text, sound, and video formats that are widely circulated on the web. The rise of new forms of political and social critique on the Internet and the sharing of common experiences in the electronic space results in novel mean of public engagement and contributes to the shaping of a new civic and social form. AbstractThe article argues that, beyond the boundaries of activists and concerned citizens, the massive appropriation of the Internet techniques of self-publication and the social modes of interactions on the web, lead to the extension of the public sphere to the rank-and-file. It takes the position that civic culture is not homogeneous and that it is shaped by different social practices that we examine through three sets of digital public spheres. First, the rise of ?free speech? in professional journalistic practices on media websites expands to readers? voices (in forums, online surveys, readers? comments), while citizens? engagement in amateur grassroots journalism challenges both the professional practices and the ethics of journalism. Second, the lively political blogosphere demonstrates how personal opinions on public matters find their legitimacy in the interactive dialogue in and across networks and lead to the emergence of rank-and-fi le opinion leaders, while also presenting various pitfalls, such as the redundancy of a limited number of viewpoints. Third, the social and leisurely Internet usage of ordinary citizens leads them to confront political and public issues in a casual and random manner, which in turn leads them to discuss these matters occasionally in online or face-to-face settings. This trend is reinforced by the innovative creation of user-generated content, mixing text, sound, and video formats that are widely circulated on the web. The rise of new forms of political and social critique on the Internet and the sharing of common experiences in the electronic space results in novel mean of public engagement and contributes to the shaping of a new civic and social form.",doi: 10.1080/13183222.2009.11008998,,,
7,,,"Kang, Hyunjin; Lee, Jeong Kyu; You, Kyung Han & Lee, Seoyeon",Does Online News Reading and Sharing Shape Perceptions of the Internet as a Place for Public Deliberations?,Mass Communication and Society,16,4,July,533--556,2013,,,http://dx.doi.org/10.1080/15205436.2012.746711,Mass Communication and Society,,,,,Routledge,,,,,,,"With the rapid development of interactive communication technology, the Internet is a major source of news and also plays an important role in connecting individual members of society. However, Internet users may have different perspectives on whether the Internet positively functions as a medium for public deliberation. Based on the assumption that being exposed to information on public affairs is a crucial step for one's civic engagement, this study explores how individuals? motives related to news consumption, elaborative online news reading, and online news sharing influence their perceptions of online deliberation using structural equation modeling method (N = 998). The study finds significant relationships between news consumption motives and elaborative news reading and sharing behaviors, but only elaborative reading behavior had a significant effect on one's perceptions of online deliberation. The implications of these findings are discussed. With the rapid development of interactive communication technology, the Internet is a major source of news and also plays an important role in connecting individual members of society. However, Internet users may have different perspectives on whether the Internet positively functions as a medium for public deliberation. Based on the assumption that being exposed to information on public affairs is a crucial step for one's civic engagement, this study explores how individuals? motives related to news consumption, elaborative online news reading, and online news sharing influence their perceptions of online deliberation using structural equation modeling method (N = 998). The study finds significant relationships between news consumption motives and elaborative news reading and sharing behaviors, but only elaborative reading behavior had a significant effect on one's perceptions of online deliberation. The implications of these findings are discussed.",doi: 10.1080/15205436.2012.746711,,,
7,,,"Kleinhans, Reinout; Van Ham, Maarten & Evans-Cowley, Jennifer",Using Social Media and Mobile Technologies to Foster Engagement and Self-Organization in Participatory Urban Planning and Neighbourhood Governance,Planning Practice & Research,30,3,May,237--247,2015,,,http://dx.doi.org/10.1080/02697459.2015.1051320,Planning Practice & Research,,,,,Routledge,,,,,,,"This editorial explores the potential of social media and mobile technologies to foster citizen engagement and participation in urban planning. We argue that there is a lot of wishful thinking, but little empirically validated knowledge in this emerging field of study. We outline key developments and pay attention to larger societal and political trends. The aim of this special issue is: 1) To offer a critical state-of-the-art overview of empirical research; and 2) to explore whether social media and mobile technologies have measurable effects on citizens' engagement beyond traditional mobilization and participation tools. We find that wider engagement only ?materializes? if virtual connections also manifest themselves in real space through concrete actions, by using both online and offline engagement tools. Another requirement is that planners do not seek to marginalize dissenting voices in order to promote the interests of powerful developers. This editorial explores the potential of social media and mobile technologies to foster citizen engagement and participation in urban planning. We argue that there is a lot of wishful thinking, but little empirically validated knowledge in this emerging field of study. We outline key developments and pay attention to larger societal and political trends. The aim of this special issue is: 1) To offer a critical state-of-the-art overview of empirical research; and 2) to explore whether social media and mobile technologies have measurable effects on citizens' engagement beyond traditional mobilization and participation tools. We find that wider engagement only ?materializes? if virtual connections also manifest themselves in real space through concrete actions, by using both online and offline engagement tools. Another requirement is that planners do not seek to marginalize dissenting voices in order to promote the interests of powerful developers.",doi: 10.1080/02697459.2015.1051320,,,
